custom_id,sec_code,chunk_index,chunk_count,chunk_token_proxy,glm4_tokens,compact_chars
688565_1209944605_tok_chunk_0010,688565,10,11,3800.0,5247,7599
688565_1209944605_tok_chunk_0011,688565,11,11,3268.0,4682,6535
688566_1207731367_tok_chunk_0001,688566,1,20,3879.0,5453,7757
688566_1207731367_tok_chunk_0002,688566,2,20,3923.0,5306,7846
688566_1207731367_tok_chunk_0003,688566,3,20,3972.0,4724,7943
688566_1207731367_tok_chunk_0004,688566,4,20,3917.0,5141,7834
688566_1207731367_tok_chunk_0005,688566,5,20,3960.0,5273,7920
688566_1207731367_tok_chunk_0006,688566,6,20,3987.0,5616,7974
688566_1207731367_tok_chunk_0007,688566,7,20,3837.0,5104,7674
688566_1207731367_tok_chunk_0008,688566,8,20,3948.0,5341,7896
688566_1207731367_tok_chunk_0009,688566,9,20,3979.0,5880,7957
688566_1207731367_tok_chunk_0010,688566,10,20,3960.0,5406,7920
688566_1207731367_tok_chunk_0011,688566,11,20,3843.0,5727,7686
688566_1207731367_tok_chunk_0012,688566,12,20,3991.0,6023,7981
688566_1207731367_tok_chunk_0013,688566,13,20,3983.0,6607,7966
688566_1207731367_tok_chunk_0014,688566,14,20,3972.0,7967,7944
688566_1207731367_tok_chunk_0015,688566,15,20,3948.0,5793,7895
688566_1207731367_tok_chunk_0016,688566,16,20,3988.0,5502,7975
688566_1207731367_tok_chunk_0017,688566,17,20,3974.0,5725,7947
688566_1207731367_tok_chunk_0018,688566,18,20,3911.0,5371,7821
688566_1207731367_tok_chunk_0019,688566,19,20,3827.0,5715,7654
688566_1207731367_tok_chunk_0020,688566,20,20,1364.0,2048,2727
688567_1208019699_tok_chunk_0001,688567,1,16,3946.0,5436,7892
688567_1208019699_tok_chunk_0002,688567,2,16,3995.0,5458,7989
688567_1208019699_tok_chunk_0003,688567,3,16,3648.0,5108,7296
688567_1208019699_tok_chunk_0004,688567,4,16,3996.0,5750,7992
688567_1208019699_tok_chunk_0005,688567,5,16,3935.0,5526,7869
688567_1208019699_tok_chunk_0006,688567,6,16,3995.0,5879,7990
688567_1208019699_tok_chunk_0007,688567,7,16,3993.0,5265,7985
688567_1208019699_tok_chunk_0008,688567,8,16,3995.0,5391,7989
688567_1208019699_tok_chunk_0009,688567,9,16,3993.0,5546,7985
688567_1208019699_tok_chunk_0010,688567,10,16,3797.0,5847,7594
688567_1208019699_tok_chunk_0011,688567,11,16,3961.0,6972,7921
688567_1208019699_tok_chunk_0012,688567,12,16,4000.0,5991,7999
688567_1208019699_tok_chunk_0013,688567,13,16,3954.0,5941,7907
688567_1208019699_tok_chunk_0014,688567,14,16,3934.0,4564,7868
688567_1208019699_tok_chunk_0015,688567,15,16,3931.0,5893,7862
688567_1208019699_tok_chunk_0016,688567,16,16,3756.0,4876,7512
688568_1207992526_tok_chunk_0001,688568,1,15,3955.0,4973,7910
688568_1207992526_tok_chunk_0002,688568,2,15,3906.0,5180,7812
688568_1207992526_tok_chunk_0003,688568,3,15,3992.0,4653,7984
688568_1207992526_tok_chunk_0004,688568,4,15,4000.0,4795,8000
688568_1207992526_tok_chunk_0005,688568,5,15,3937.0,6337,7873
688568_1207992526_tok_chunk_0006,688568,6,15,3524.0,5071,7047
688568_1207992526_tok_chunk_0007,688568,7,15,3988.0,6652,7976
688568_1207992526_tok_chunk_0008,688568,8,15,3386.0,5828,6771
688568_1207992526_tok_chunk_0009,688568,9,15,3998.0,6604,7995
688568_1207992526_tok_chunk_0010,688568,10,15,3443.0,5796,6886
688568_1207992526_tok_chunk_0011,688568,11,15,3444.0,5747,6888
688568_1207992526_tok_chunk_0012,688568,12,15,3961.0,6139,7922
688568_1207992526_tok_chunk_0013,688568,13,15,3953.0,5841,7905
688568_1207992526_tok_chunk_0014,688568,14,15,3873.0,6205,7745
688568_1207992526_tok_chunk_0015,688568,15,15,3599.0,4856,7197
688569_1208236968_tok_chunk_0001,688569,1,13,3724.0,5459,7447
688569_1208236968_tok_chunk_0002,688569,2,13,3955.0,5412,7909
688569_1208236968_tok_chunk_0003,688569,3,13,3993.0,5673,7985
688569_1208236968_tok_chunk_0004,688569,4,13,3982.0,5678,7963
688569_1208236968_tok_chunk_0005,688569,5,13,3884.0,6162,7768
688569_1208236968_tok_chunk_0006,688569,6,13,3881.0,6343,7762
688569_1208236968_tok_chunk_0007,688569,7,13,3778.0,6861,7556
688569_1208236968_tok_chunk_0008,688569,8,13,3988.0,7552,7976
688569_1208236968_tok_chunk_0009,688569,9,13,3907.0,6283,7814
688569_1208236968_tok_chunk_0010,688569,10,13,3996.0,6382,7992
688569_1208236968_tok_chunk_0011,688569,11,13,3992.0,5400,7983
688569_1208236968_tok_chunk_0012,688569,12,13,3850.0,5820,7700
688569_1208236968_tok_chunk_0013,688569,13,13,1262.0,1599,2524
688570_1216945571_tok_chunk_0001,688570,1,18,3914.0,5223,7828
688570_1216945571_tok_chunk_0002,688570,2,18,3982.0,5748,7964
688570_1216945571_tok_chunk_0003,688570,3,18,3977.0,5110,7954
688570_1216945571_tok_chunk_0004,688570,4,18,3311.0,4213,6622
688570_1216945571_tok_chunk_0005,688570,5,18,3974.0,5215,7947
688570_1216945571_tok_chunk_0006,688570,6,18,3998.0,5092,7995
688570_1216945571_tok_chunk_0007,688570,7,18,3969.0,5133,7938
688570_1216945571_tok_chunk_0008,688570,8,18,3997.0,6012,7994
688570_1216945571_tok_chunk_0009,688570,9,18,3751.0,5708,7501
688570_1216945571_tok_chunk_0010,688570,10,18,3788.0,5742,7575
688570_1216945571_tok_chunk_0011,688570,11,18,3819.0,5814,7637
688570_1216945571_tok_chunk_0012,688570,12,18,3836.0,5485,7671
688570_1216945571_tok_chunk_0013,688570,13,18,3999.0,5533,7997
688570_1216945571_tok_chunk_0014,688570,14,18,3976.0,5034,7952
688570_1216945571_tok_chunk_0015,688570,15,18,3882.0,5920,7763
688570_1216945571_tok_chunk_0016,688570,16,18,3998.0,5879,7996
688570_1216945571_tok_chunk_0017,688570,17,18,4000.0,5919,7999
688570_1216945571_tok_chunk_0018,688570,18,18,2893.0,3942,5785
688571_1208850265_tok_chunk_0001,688571,1,12,3971.0,5872,7941
688571_1208850265_tok_chunk_0002,688571,2,12,3878.0,5340,7756
688571_1208850265_tok_chunk_0003,688571,3,12,3717.0,5027,7433
688571_1208850265_tok_chunk_0004,688571,4,12,3693.0,5184,7385
688571_1208850265_tok_chunk_0005,688571,5,12,3962.0,5122,7923
688571_1208850265_tok_chunk_0006,688571,6,12,3886.0,6297,7772
688571_1208850265_tok_chunk_0007,688571,7,12,3981.0,6970,7961
688571_1208850265_tok_chunk_0008,688571,8,12,3983.0,7051,7966
688571_1208850265_tok_chunk_0009,688571,9,12,3904.0,5677,7807
688571_1208850265_tok_chunk_0010,688571,10,12,3886.0,6314,7772
688571_1208850265_tok_chunk_0011,688571,11,12,3985.0,6268,7969
688571_1208850265_tok_chunk_0012,688571,12,12,2432.0,3180,4864
688573_1217512606_tok_chunk_0001,688573,1,9,3961.0,5659,7921
688573_1217512606_tok_chunk_0002,688573,2,9,3956.0,5140,7912
688573_1217512606_tok_chunk_0003,688573,3,9,3979.0,4798,7957
688573_1217512606_tok_chunk_0004,688573,4,9,3935.0,5300,7869
688573_1217512606_tok_chunk_0005,688573,5,9,3978.0,5794,7956
688573_1217512606_tok_chunk_0006,688573,6,9,3960.0,6808,7920
688573_1217512606_tok_chunk_0007,688573,7,9,3640.0,6557,7280
688573_1217512606_tok_chunk_0008,688573,8,9,3723.0,5366,7446
688573_1217512606_tok_chunk_0009,688573,9,9,3864.0,5821,7727
688575_1209953741_tok_chunk_0001,688575,1,21,3960.0,5953,7919
688575_1209953741_tok_chunk_0002,688575,2,21,3548.0,4508,7095
688575_1209953741_tok_chunk_0003,688575,3,21,3980.0,5181,7960
688575_1209953741_tok_chunk_0004,688575,4,21,3769.0,5258,7538
688575_1209953741_tok_chunk_0005,688575,5,21,3959.0,4883,7917
688575_1209953741_tok_chunk_0006,688575,6,21,3913.0,5200,7825
688575_1209953741_tok_chunk_0007,688575,7,21,3942.0,4978,7884
688575_1209953741_tok_chunk_0008,688575,8,21,3993.0,5645,7986
688575_1209953741_tok_chunk_0009,688575,9,21,3956.0,5013,7912
688575_1209953741_tok_chunk_0010,688575,10,21,3941.0,5156,7882
688575_1209953741_tok_chunk_0011,688575,11,21,3923.0,5826,7845
688575_1209953741_tok_chunk_0012,688575,12,21,3937.0,5720,7873
688575_1209953741_tok_chunk_0013,688575,13,21,3942.0,6338,7883
688575_1209953741_tok_chunk_0014,688575,14,21,3915.0,6707,7830
688575_1209953741_tok_chunk_0015,688575,15,21,3835.0,6431,7669
688575_1209953741_tok_chunk_0016,688575,16,21,3474.0,5624,6948
688575_1209953741_tok_chunk_0017,688575,17,21,3447.0,5789,6893
688575_1209953741_tok_chunk_0018,688575,18,21,3520.0,5697,7039
688575_1209953741_tok_chunk_0019,688575,19,21,3970.0,4826,7939
688575_1209953741_tok_chunk_0020,688575,20,21,3956.0,5758,7912
688575_1209953741_tok_chunk_0021,688575,21,21,2326.0,2881,4651
688576_1216958561_tok_chunk_0001,688576,1,16,3917.0,5539,7833
688576_1216958561_tok_chunk_0002,688576,2,16,4000.0,5502,7999
688576_1216958561_tok_chunk_0003,688576,3,16,3981.0,5113,7961
688576_1216958561_tok_chunk_0004,688576,4,16,3929.0,4899,7858
688576_1216958561_tok_chunk_0005,688576,5,16,3971.0,5712,7942
688576_1216958561_tok_chunk_0006,688576,6,16,3907.0,5300,7813
688576_1216958561_tok_chunk_0007,688576,7,16,3963.0,5497,7925
688576_1216958561_tok_chunk_0008,688576,8,16,3892.0,5755,7783
688576_1216958561_tok_chunk_0009,688576,9,16,3936.0,6362,7871
688576_1216958561_tok_chunk_0010,688576,10,16,3994.0,5790,7988
688576_1216958561_tok_chunk_0011,688576,11,16,3800.0,6085,7600
688576_1216958561_tok_chunk_0012,688576,12,16,3977.0,6883,7954
688576_1216958561_tok_chunk_0013,688576,13,16,3873.0,6205,7745
688576_1216958561_tok_chunk_0014,688576,14,16,3976.0,6240,7951
688576_1216958561_tok_chunk_0015,688576,15,16,3355.0,4772,6709
688576_1216958561_tok_chunk_0016,688576,16,16,2069.0,2585,4138
688577_1208419956_tok_chunk_0001,688577,1,13,3978.0,5260,7955
688577_1208419956_tok_chunk_0002,688577,2,13,4000.0,5378,8000
688577_1208419956_tok_chunk_0003,688577,3,13,3937.0,4861,7873
688577_1208419956_tok_chunk_0004,688577,4,13,3953.0,4884,7905
688577_1208419956_tok_chunk_0005,688577,5,13,3998.0,4956,7995
688577_1208419956_tok_chunk_0006,688577,6,13,3996.0,5074,7992
688577_1208419956_tok_chunk_0007,688577,7,13,3957.0,5698,7914
688577_1208419956_tok_chunk_0008,688577,8,13,3988.0,5827,7976
688577_1208419956_tok_chunk_0009,688577,9,13,3980.0,6415,7960
688577_1208419956_tok_chunk_0010,688577,10,13,3971.0,6109,7942
688577_1208419956_tok_chunk_0011,688577,11,13,3912.0,5657,7824
688577_1208419956_tok_chunk_0012,688577,12,13,3961.0,5846,7922
688577_1208419956_tok_chunk_0013,688577,13,13,1464.0,1838,2927
688578_1208793559_tok_chunk_0001,688578,1,16,3931.0,5712,7861
688578_1208793559_tok_chunk_0002,688578,2,16,3895.0,5844,7789
688578_1208793559_tok_chunk_0003,688578,3,16,3724.0,5757,7447
688578_1208793559_tok_chunk_0004,688578,4,16,3983.0,5873,7965
688578_1208793559_tok_chunk_0005,688578,5,16,3935.0,5375,7870
688578_1208793559_tok_chunk_0006,688578,6,16,3929.0,5108,7858
688578_1208793559_tok_chunk_0007,688578,7,16,3671.0,4633,7341
688578_1208793559_tok_chunk_0008,688578,8,16,3820.0,5249,7640
688578_1208793559_tok_chunk_0009,688578,9,16,3902.0,5213,7803
688578_1208793559_tok_chunk_0010,688578,10,16,3823.0,5537,7646
688578_1208793559_tok_chunk_0011,688578,11,16,3952.0,5788,7904
688578_1208793559_tok_chunk_0012,688578,12,16,3980.0,5504,7960
688578_1208793559_tok_chunk_0013,688578,13,16,3986.0,7033,7972
688578_1208793559_tok_chunk_0014,688578,14,16,3913.0,5444,7826
688578_1208793559_tok_chunk_0015,688578,15,16,3969.0,5589,7938
688578_1208793559_tok_chunk_0016,688578,16,16,531.0,632,1061
688579_1208020056_tok_chunk_0001,688579,1,13,3844.0,4849,7688
688579_1208020056_tok_chunk_0002,688579,2,13,3530.0,4419,7060
688579_1208020056_tok_chunk_0003,688579,3,13,3988.0,4909,7976
688579_1208020056_tok_chunk_0004,688579,4,13,3749.0,4440,7497
688579_1208020056_tok_chunk_0005,688579,5,13,3829.0,4641,7658
688579_1208020056_tok_chunk_0006,688579,6,13,3994.0,5987,7987
688579_1208020056_tok_chunk_0007,688579,7,13,3987.0,6141,7973
688579_1208020056_tok_chunk_0008,688579,8,13,3931.0,5531,7861
688579_1208020056_tok_chunk_0009,688579,9,13,3976.0,5671,7952
688579_1208020056_tok_chunk_0010,688579,10,13,3908.0,5267,7816
688579_1208020056_tok_chunk_0011,688579,11,13,3590.0,4838,7180
688579_1208020056_tok_chunk_0012,688579,12,13,3999.0,4997,7998
688579_1208020056_tok_chunk_0013,688579,13,13,1172.0,1378,2343
688580_1208028342_tok_chunk_0001,688580,1,12,3976.0,5341,7952
688580_1208028342_tok_chunk_0002,688580,2,12,3894.0,4845,7788
688580_1208028342_tok_chunk_0003,688580,3,12,3951.0,5205,7901
688580_1208028342_tok_chunk_0004,688580,4,12,3955.0,4861,7909
688580_1208028342_tok_chunk_0005,688580,5,12,3907.0,4978,7813
688580_1208028342_tok_chunk_0006,688580,6,12,3984.0,5720,7967
688580_1208028342_tok_chunk_0007,688580,7,12,3743.0,5373,7486
688580_1208028342_tok_chunk_0008,688580,8,12,3988.0,5829,7975
688580_1208028342_tok_chunk_0009,688580,9,12,3815.0,6394,7629
688580_1208028342_tok_chunk_0010,688580,10,12,3965.0,6646,7930
688580_1208028342_tok_chunk_0011,688580,11,12,3988.0,5827,7975
688580_1208028342_tok_chunk_0012,688580,12,12,1744.0,2080,3488
688581_1216821069_tok_chunk_0001,688581,1,14,3969.0,5391,7937
688581_1216821069_tok_chunk_0002,688581,2,14,3986.0,5278,7972
688581_1216821069_tok_chunk_0003,688581,3,14,3990.0,5067,7979
688581_1216821069_tok_chunk_0004,688581,4,14,3937.0,6331,7874
688581_1216821069_tok_chunk_0005,688581,5,14,3897.0,5017,7794
688581_1216821069_tok_chunk_0006,688581,6,14,3899.0,5310,7798
688581_1216821069_tok_chunk_0007,688581,7,14,3952.0,5975,7904
688581_1216821069_tok_chunk_0008,688581,8,14,4000.0,5500,7999
688581_1216821069_tok_chunk_0009,688581,9,14,3920.0,6762,7840
688581_1216821069_tok_chunk_0010,688581,10,14,3903.0,5537,7806
688581_1216821069_tok_chunk_0011,688581,11,14,3503.0,4661,7005
688581_1216821069_tok_chunk_0012,688581,12,14,3924.0,5437,7847
688581_1216821069_tok_chunk_0013,688581,13,14,3951.0,6292,7902
688581_1216821069_tok_chunk_0014,688581,14,14,1391.0,1664,2782
688582_1217140982_tok_chunk_0001,688582,1,9,3927.0,5090,7854
688582_1217140982_tok_chunk_0002,688582,2,9,3996.0,5164,7991
688582_1217140982_tok_chunk_0003,688582,3,9,3907.0,5283,7814
688582_1217140982_tok_chunk_0004,688582,4,9,3950.0,4859,7899
688582_1217140982_tok_chunk_0005,688582,5,9,3961.0,5402,7922
688582_1217140982_tok_chunk_0006,688582,6,9,3944.0,5194,7888
688582_1217140982_tok_chunk_0007,688582,7,9,3794.0,5971,7587
688582_1217140982_tok_chunk_0008,688582,8,9,3938.0,6388,7876
688582_1217140982_tok_chunk_0009,688582,9,9,3348.0,4632,6695
688585_1208474233_tok_chunk_0001,688585,1,16,3766.0,5419,7532
688585_1208474233_tok_chunk_0002,688585,2,16,3998.0,4927,7996
688585_1208474233_tok_chunk_0003,688585,3,16,3784.0,5286,7567
688585_1208474233_tok_chunk_0004,688585,4,16,3990.0,5392,7980
688585_1208474233_tok_chunk_0005,688585,5,16,3908.0,5470,7815
688585_1208474233_tok_chunk_0006,688585,6,16,3670.0,4909,7339
688585_1208474233_tok_chunk_0007,688585,7,16,3892.0,5075,7783
688585_1208474233_tok_chunk_0008,688585,8,16,3752.0,4781,7504
688585_1208474233_tok_chunk_0009,688585,9,16,3932.0,4967,7863
688585_1208474233_tok_chunk_0010,688585,10,16,3993.0,5977,7986
688585_1208474233_tok_chunk_0011,688585,11,16,3802.0,5447,7603
688585_1208474233_tok_chunk_0012,688585,12,16,3857.0,5794,7714
688585_1208474233_tok_chunk_0013,688585,13,16,3990.0,7470,7979
688585_1208474233_tok_chunk_0014,688585,14,16,3578.0,5559,7155
688585_1208474233_tok_chunk_0015,688585,15,16,3788.0,6086,7575
688585_1208474233_tok_chunk_0016,688585,16,16,1986.0,2628,3971
688586_1208080617_tok_chunk_0001,688586,1,8,4000.0,5223,7999
688586_1208080617_tok_chunk_0002,688586,2,8,4000.0,5359,7999
688586_1208080617_tok_chunk_0003,688586,3,8,3992.0,5181,7983
688586_1208080617_tok_chunk_0004,688586,4,8,3842.0,4755,7683
688586_1208080617_tok_chunk_0005,688586,5,8,4000.0,6382,7999
688586_1208080617_tok_chunk_0006,688586,6,8,3974.0,6359,7948
688586_1208080617_tok_chunk_0007,688586,7,8,3907.0,6189,7814
688586_1208080617_tok_chunk_0008,688586,8,8,3418.0,4740,6835
688588_1207692793_tok_chunk_0001,688588,1,20,3607.0,4989,7214
688588_1207692793_tok_chunk_0002,688588,2,20,3998.0,5463,7996
688588_1207692793_tok_chunk_0003,688588,3,20,3946.0,4734,7892
688588_1207692793_tok_chunk_0004,688588,4,20,3995.0,4824,7989
688588_1207692793_tok_chunk_0005,688588,5,20,3908.0,4915,7816
688588_1207692793_tok_chunk_0006,688588,6,20,3989.0,4750,7978
688588_1207692793_tok_chunk_0007,688588,7,20,3353.0,4220,6705
688588_1207692793_tok_chunk_0008,688588,8,20,3875.0,5090,7750
688588_1207692793_tok_chunk_0009,688588,9,20,3827.0,4641,7653
688588_1207692793_tok_chunk_0010,688588,10,20,3972.0,4935,7943
688588_1207692793_tok_chunk_0011,688588,11,20,3999.0,5224,7998
688588_1207692793_tok_chunk_0012,688588,12,20,3932.0,5089,7864
688588_1207692793_tok_chunk_0013,688588,13,20,3992.0,5475,7983
688588_1207692793_tok_chunk_0014,688588,14,20,3620.0,6282,7240
688588_1207692793_tok_chunk_0015,688588,15,20,3993.0,6901,7986
688588_1207692793_tok_chunk_0016,688588,16,20,3670.0,4729,7339
688588_1207692793_tok_chunk_0017,688588,17,20,3969.0,5230,7937
688588_1207692793_tok_chunk_0018,688588,18,20,3969.0,4961,7938
688588_1207692793_tok_chunk_0019,688588,19,20,3992.0,5294,7983
688588_1207692793_tok_chunk_0020,688588,20,20,2271.0,2713,4542
688589_1208040064_tok_chunk_0001,688589,1,11,3982.0,5245,7963
688589_1208040064_tok_chunk_0002,688589,2,11,3928.0,4901,7856
688589_1208040064_tok_chunk_0003,688589,3,11,3988.0,4914,7975
688589_1208040064_tok_chunk_0004,688589,4,11,3937.0,5232,7873
688589_1208040064_tok_chunk_0005,688589,5,11,3958.0,5189,7916
688589_1208040064_tok_chunk_0006,688589,6,11,3523.0,4874,7045
688589_1208040064_tok_chunk_0007,688589,7,11,3857.0,5555,7713
688589_1208040064_tok_chunk_0008,688589,8,11,3943.0,5219,7885
688589_1208040064_tok_chunk_0009,688589,9,11,3979.0,5796,7957
688589_1208040064_tok_chunk_0010,688589,10,11,3923.0,6631,7846
688589_1208040064_tok_chunk_0011,688589,11,11,741.0,1218,1482
688590_1208820884_tok_chunk_0001,688590,1,10,3874.0,4997,7747
688590_1208820884_tok_chunk_0002,688590,2,10,3981.0,5259,7962
688590_1208820884_tok_chunk_0003,688590,3,10,3986.0,4902,7972
688590_1208820884_tok_chunk_0004,688590,4,10,3940.0,4971,7879
688590_1208820884_tok_chunk_0005,688590,5,10,3964.0,4786,7928
688590_1208820884_tok_chunk_0006,688590,6,10,3948.0,5177,7896
688590_1208820884_tok_chunk_0007,688590,7,10,3914.0,5180,7827
688590_1208820884_tok_chunk_0008,688590,8,10,3957.0,5683,7914
688590_1208820884_tok_chunk_0009,688590,9,10,3962.0,5122,7924
688590_1208820884_tok_chunk_0010,688590,10,10,3828.0,4954,7655
688591_1217597420_tok_chunk_0001,688591,1,11,3966.0,5338,7931
688591_1217597420_tok_chunk_0002,688591,2,11,3978.0,5014,7955
688591_1217597420_tok_chunk_0003,688591,3,11,3998.0,5036,7996
688591_1217597420_tok_chunk_0004,688591,4,11,3995.0,4642,7989
688591_1217597420_tok_chunk_0005,688591,5,11,3548.0,4823,7095
688591_1217597420_tok_chunk_0006,688591,6,11,3951.0,4994,7901
688591_1217597420_tok_chunk_0007,688591,7,11,3997.0,5541,7994
688591_1217597420_tok_chunk_0008,688591,8,11,3528.0,5270,7056
688591_1217597420_tok_chunk_0009,688591,9,11,3995.0,5449,7990
688591_1217597420_tok_chunk_0010,688591,10,11,3900.0,5690,7799
688591_1217597420_tok_chunk_0011,688591,11,11,1338.0,1708,2675
688592_1217491807_tok_chunk_0001,688592,1,11,3985.0,5055,7970
688592_1217491807_tok_chunk_0002,688592,2,11,3999.0,5223,7998
688592_1217491807_tok_chunk_0003,688592,3,11,3958.0,5014,7915
688592_1217491807_tok_chunk_0004,688592,4,11,3955.0,4956,7909
688592_1217491807_tok_chunk_0005,688592,5,11,4000.0,5421,8000
688592_1217491807_tok_chunk_0006,688592,6,11,3984.0,5663,7967
688592_1217491807_tok_chunk_0007,688592,7,11,3705.0,5174,7410
688592_1217491807_tok_chunk_0008,688592,8,11,3961.0,5645,7921
688592_1217491807_tok_chunk_0009,688592,9,11,3753.0,5392,7506
688592_1217491807_tok_chunk_0010,688592,10,11,3998.0,5761,7996
688592_1217491807_tok_chunk_0011,688592,11,11,419.0,633,838
688593_1216926351_tok_chunk_0001,688593,1,8,3998.0,5011,7995
688593_1216926351_tok_chunk_0002,688593,2,8,3970.0,5065,7940
688593_1216926351_tok_chunk_0003,688593,3,8,3999.0,5504,7998
688593_1216926351_tok_chunk_0004,688593,4,8,3991.0,4703,7981
688593_1216926351_tok_chunk_0005,688593,5,8,3989.0,5053,7977
688593_1216926351_tok_chunk_0006,688593,6,8,3972.0,5861,7943
688593_1216926351_tok_chunk_0007,688593,7,8,3997.0,5918,7994
688593_1216926351_tok_chunk_0008,688593,8,8,866.0,1043,1732
688595_1208465054_tok_chunk_0001,688595,1,12,3954.0,5302,7908
688595_1208465054_tok_chunk_0002,688595,2,12,4000.0,5168,7999
688595_1208465054_tok_chunk_0003,688595,3,12,3902.0,4989,7803
688595_1208465054_tok_chunk_0004,688595,4,12,3932.0,4991,7864
688595_1208465054_tok_chunk_0005,688595,5,12,3998.0,5811,7996
688595_1208465054_tok_chunk_0006,688595,6,12,3939.0,6291,7878
688595_1208465054_tok_chunk_0007,688595,7,12,3558.0,5919,7116
688595_1208465054_tok_chunk_0008,688595,8,12,3658.0,6529,7316
688595_1208465054_tok_chunk_0009,688595,9,12,3994.0,7169,7988
688595_1208465054_tok_chunk_0010,688595,10,12,3555.0,6533,7110
688595_1208465054_tok_chunk_0011,688595,11,12,3991.0,6167,7982
688595_1208465054_tok_chunk_0012,688595,12,12,897.0,1162,1794
688596_1208170289_tok_chunk_0001,688596,1,11,3917.0,5246,7834
688596_1208170289_tok_chunk_0002,688596,2,11,3969.0,5304,7938
688596_1208170289_tok_chunk_0003,688596,3,11,3945.0,5281,7889
688596_1208170289_tok_chunk_0004,688596,4,11,3911.0,4949,7821
688596_1208170289_tok_chunk_0005,688596,5,11,3997.0,5173,7994
688596_1208170289_tok_chunk_0006,688596,6,11,3995.0,5571,7989
688596_1208170289_tok_chunk_0007,688596,7,11,3983.0,6268,7966
688596_1208170289_tok_chunk_0008,688596,8,11,3933.0,7075,7866
688596_1208170289_tok_chunk_0009,688596,9,11,3996.0,6198,7991
688596_1208170289_tok_chunk_0010,688596,10,11,3973.0,5571,7946
688596_1208170289_tok_chunk_0011,688596,11,11,2325.0,3327,4649
688597_1210217584_tok_chunk_0001,688597,1,15,3966.0,5250,7932
688597_1210217584_tok_chunk_0002,688597,2,15,3973.0,5199,7945
688597_1210217584_tok_chunk_0003,688597,3,15,3989.0,5267,7977
688597_1210217584_tok_chunk_0004,688597,4,15,3954.0,4911,7907
688597_1210217584_tok_chunk_0005,688597,5,15,3953.0,4735,7905
688597_1210217584_tok_chunk_0006,688597,6,15,4000.0,5951,8000
688597_1210217584_tok_chunk_0007,688597,7,15,3999.0,6282,7998
688597_1210217584_tok_chunk_0008,688597,8,15,3971.0,5863,7942
688597_1210217584_tok_chunk_0009,688597,9,15,3931.0,6120,7861
688597_1210217584_tok_chunk_0010,688597,10,15,3645.0,6619,7290
688597_1210217584_tok_chunk_0011,688597,11,15,3804.0,7384,7607
688597_1210217584_tok_chunk_0012,688597,12,15,3964.0,5883,7928
688597_1210217584_tok_chunk_0013,688597,13,15,3983.0,5971,7966
688597_1210217584_tok_chunk_0014,688597,14,15,3881.0,5724,7761
688597_1210217584_tok_chunk_0015,688597,15,15,1809.0,2602,3618
688598_1207731369_tok_chunk_0001,688598,1,10,3981.0,5086,7962
688598_1207731369_tok_chunk_0002,688598,2,10,3989.0,5409,7977
688598_1207731369_tok_chunk_0003,688598,3,10,3998.0,5310,7996
688598_1207731369_tok_chunk_0004,688598,4,10,3790.0,5099,7580
688598_1207731369_tok_chunk_0005,688598,5,10,3971.0,5391,7942
688598_1207731369_tok_chunk_0006,688598,6,10,3874.0,6214,7747
688598_1207731369_tok_chunk_0007,688598,7,10,3982.0,5843,7964
688598_1207731369_tok_chunk_0008,688598,8,10,3954.0,5675,7908
688598_1207731369_tok_chunk_0009,688598,9,10,3933.0,5586,7866
688598_1207731369_tok_chunk_0010,688598,10,10,245.0,281,490
688599_1207894620_tok_chunk_0001,688599,1,22,3960.0,5327,7919
688599_1207894620_tok_chunk_0002,688599,2,22,3915.0,5059,7829
688599_1207894620_tok_chunk_0003,688599,3,22,3952.0,5393,7904
688599_1207894620_tok_chunk_0004,688599,4,22,3877.0,5272,7754
688599_1207894620_tok_chunk_0005,688599,5,22,3935.0,5130,7869
688599_1207894620_tok_chunk_0006,688599,6,22,3860.0,4926,7719
688599_1207894620_tok_chunk_0007,688599,7,22,3955.0,4948,7910
688599_1207894620_tok_chunk_0008,688599,8,22,3999.0,5345,7997
688599_1207894620_tok_chunk_0009,688599,9,22,3955.0,5857,7909
688599_1207894620_tok_chunk_0010,688599,10,22,3944.0,5306,7888
688599_1207894620_tok_chunk_0011,688599,11,22,3946.0,5188,7891
688599_1207894620_tok_chunk_0012,688599,12,22,3960.0,5893,7919
688599_1207894620_tok_chunk_0013,688599,13,22,3957.0,7101,7914
688599_1207894620_tok_chunk_0014,688599,14,22,3806.0,5985,7611
688599_1207894620_tok_chunk_0015,688599,15,22,3772.0,7166,7543
688599_1207894620_tok_chunk_0016,688599,16,22,3991.0,6041,7981
688599_1207894620_tok_chunk_0017,688599,17,22,3992.0,5488,7983
688599_1207894620_tok_chunk_0018,688599,18,22,3929.0,4380,7858
688599_1207894620_tok_chunk_0019,688599,19,22,3913.0,6315,7825
688599_1207894620_tok_chunk_0020,688599,20,22,3852.0,5367,7703
688599_1207894620_tok_chunk_0021,688599,21,22,3916.0,5262,7831
688599_1207894620_tok_chunk_0022,688599,22,22,3697.0,4683,7394
688600_1207963014_tok_chunk_0001,688600,1,13,3950.0,5252,7899
688600_1207963014_tok_chunk_0002,688600,2,13,3956.0,4811,7912
688600_1207963014_tok_chunk_0003,688600,3,13,3953.0,4908,7905
