chunk_n,firm_n,loss_all,chunk_Chunk_num,chunk_Text_len,chunk_Summary_len,chunk_Redundancy_chunk,firm_lnN_tech,firm_Redundancy,Chunk_num_mean,Chunk_num_std,Chunk_num_p25,Chunk_num_median,Chunk_num_p75,Chunk_num_min,Chunk_num_max,Text_len_mean,Text_len_std,Text_len_p25,Text_len_median,Text_len_p75,Text_len_min,Text_len_max,Summary_len_mean,Summary_len_std,Summary_len_p25,Summary_len_median,Summary_len_p75,Summary_len_min,Summary_len_max,Redundancy_chunk_mean,Redundancy_chunk_std,Redundancy_chunk_p25,Redundancy_chunk_median,Redundancy_chunk_p75,Redundancy_chunk_min,Redundancy_chunk_max,lnN_tech_mean,lnN_tech_std,lnN_tech_p25,lnN_tech_median,lnN_tech_p75,lnN_tech_min,lnN_tech_max,Redundancy_mean,Redundancy_std,Redundancy_p25,Redundancy_median,Redundancy_p75,Redundancy_min,Redundancy_max,key,unit,process,threshold,summary_floor,red_winsor,firm_len_mode
783,50,0.0879021335747672,0.04452063420560755,0.1153364653377322,0.05541874497222884,0.10674945324617557,0.14654679484831867,0.05884070883854038,18.754789272030653,7.567168918946127,13.0,17.0,23.0,1.0,35.0,3906.941251596424,152.06714300450216,3903.5,3968.0,3989.0,3089.0,3999.0,126.07151979565772,41.18127841236886,103.0,121.0,142.0,60.0,500.0,33.407106241724094,8.906694730604974,27.631944444444443,32.51639344262295,38.033287545787545,7.984,54.26123188405795,10.893807085494121,0.599580251147794,10.767869339170002,10.981888595704696,11.16476053639213,8.288534459413917,11.828969021222068,30.86623783608067,2.7095853797625256,28.938938582454117,31.319375209663463,32.73107658518151,25.016615653694796,36.50636492220651,proxy|drop_short_tail|3000|floor60|0.95|processed_text_sum,proxy,drop_short_tail,3000,60,0.95,processed_text_sum
776,50,0.0879354007725341,0.04619545916788231,0.12216683688694167,0.05871510045137729,0.08687347662804358,0.14745457473492168,0.06620695676603822,18.690721649484537,7.650239144132752,13.0,17.0,23.0,1.0,35.0,3912.300257731959,141.26430519601948,3908.75,3968.0,3989.0,3089.0,3999.0,125.89948453608247,41.78387032203686,103.0,121.0,142.0,50.0,500.0,33.94586317719084,10.322884819881295,27.635416666666668,32.55737704918033,38.1476467611336,7.984,68.205,10.884006051311955,0.6021454890059431,10.699605787186828,10.981888595704696,11.16476053639213,8.288534459413917,11.828969021222068,30.945612020862583,2.772490650839328,28.987411814589887,31.319375209663463,32.99018091783047,25.20396475770925,36.797832905617334,proxy|drop_short_tail|3500|floor50|0.975|processed_text_sum,proxy,drop_short_tail,3500,50,0.975,processed_text_sum
810,50,0.08802827346174776,0.06710317356014646,0.03842342111677797,0.12120066677173291,0.10947724846928404,0.11489115280394317,0.07707397804860215,19.05185185185185,7.387041590772988,14.0,17.0,24.0,2.0,35.0,3849.0135802469135,406.8926033589868,3888.75,3966.0,3989.0,1016.0,4903.0,145.0135802469136,51.30621190697927,117.0,138.0,165.0,3.0,589.0,28.920842389157034,9.108046208428753,23.135901725959847,27.986038609278047,32.82758620689655,6.129943502824859,56.77361241217798,10.927058231808044,0.5451209233575225,10.76794748729387,11.002859972278742,11.187608205278961,8.798152718107191,11.83570437445944,26.36224252352425,2.6952102507752214,24.809029269917232,26.68140294064281,27.85131307246867,20.662068965517243,32.386141944164144,glm4_token|merge_short_tail|1000|floor0|0.975|original_section,glm4_token,merge_short_tail,1000,0,0.975,original_section
810,50,0.08802990771234374,0.06710317356014646,0.03842342111677797,0.12120066677173291,0.10947724846928404,0.11488056421741732,0.07709437213870382,19.05185185185185,7.387041590772988,14.0,17.0,24.0,2.0,35.0,3849.0135802469135,406.8926033589868,3888.75,3966.0,3989.0,1016.0,4903.0,145.0135802469136,51.30621190697927,117.0,138.0,165.0,3.0,589.0,28.920842389157034,9.108046208428753,23.135901725959847,27.986038609278047,32.82758620689655,6.129943502824859,56.77361241217798,10.92696576782062,0.5451088963306822,10.767869339170002,11.002759490042893,11.187490641631266,8.798152718107191,11.835595748469478,26.35977751419448,2.6946629925889267,24.806635501338302,26.679431645892727,27.849165900406085,20.65977011494253,32.381769256643125,glm4_token|merge_short_tail|1000|floor0|0.975|processed_text_sum,glm4_token,merge_short_tail,1000,0,0.975,processed_text_sum
810,50,0.08804150415046612,0.06710317356014646,0.03345058839931248,0.11227728576473368,0.12279989560144729,0.11489115280394317,0.07772692877321374,19.05185185185185,7.387041590772988,14.0,17.0,24.0,2.0,35.0,3840.9938271604938,397.69576574050996,3888.0,3966.0,3989.0,1016.0,3999.0,143.9148148148148,50.169565654396806,117.0,137.0,165.0,3.0,589.0,28.67981929486708,8.167507688887527,23.368238304093566,28.15371318822023,33.04545454545455,6.129943502824859,47.060022590361434,10.927058231808044,0.5451209233575225,10.76794748729387,11.002859972278742,11.187608205278961,8.798152718107191,11.83570437445944,26.526328493438236,2.771355703738327,25.333172443314208,26.707891374070954,27.85131307246867,20.662068965517243,32.386141944164144,glm4_token|drop_any_short|1000|floor0|0.95|original_section,glm4_token,drop_any_short,1000,0,0.95,original_section
810,50,0.08804150415046612,0.06710317356014646,0.03345058839931248,0.11227728576473368,0.12279989560144729,0.11489115280394317,0.07772692877321374,19.05185185185185,7.387041590772988,14.0,17.0,24.0,2.0,35.0,3840.9938271604938,397.69576574050996,3888.0,3966.0,3989.0,1016.0,3999.0,143.9148148148148,50.169565654396806,117.0,137.0,165.0,3.0,589.0,28.67981929486708,8.167507688887527,23.368238304093566,28.15371318822023,33.04545454545455,6.129943502824859,47.060022590361434,10.927058231808044,0.5451209233575225,10.76794748729387,11.002859972278742,11.187608205278961,8.798152718107191,11.83570437445944,26.526328493438236,2.771355703738327,25.333172443314208,26.707891374070954,27.85131307246867,20.662068965517243,32.386141944164144,glm4_token|drop_short_tail|1000|floor0|0.95|original_section,glm4_token,drop_short_tail,1000,0,0.95,original_section
776,50,0.08804316677138858,0.04619545916788231,0.12216683688694167,0.05595993411081289,0.09389208674479786,0.14745457473492168,0.06259010898297514,18.690721649484537,7.650239144132752,13.0,17.0,23.0,1.0,35.0,3912.300257731959,141.26430519601948,3908.75,3968.0,3989.0,3089.0,3999.0,126.17268041237114,41.31891484108493,103.0,121.0,142.0,60.0,500.0,33.785468494545505,9.852770262583205,27.635416666666668,32.55737704918033,38.1476467611336,7.984,66.65,10.884006051311955,0.6021454890059431,10.699605787186828,10.981888595704696,11.16476053639213,8.288534459413917,11.828969021222068,30.893656356405174,2.734281334125491,28.938938582454117,31.319375209663463,32.99018091783047,25.016615653694796,36.50636492220651,proxy|drop_short_tail|3500|floor60|none|processed_text_sum,proxy,drop_short_tail,3500,60,none,processed_text_sum
821,50,0.08805027751285201,0.09176092090798263,0.12172005549029385,0.063735241540077,0.07612343317200443,0.11488056421741732,0.06008144974933703,19.40438489646772,7.676202075910367,14.0,18.0,24.0,2.0,36.0,3797.4433617539585,545.2328889480495,3883.0,3965.0,3989.0,61.0,3999.0,124.77831912302071,41.51026399785006,102.0,120.0,141.0,50.0,500.0,32.499448486333144,9.562704741222595,26.62,31.992,37.66981132075472,1.22,53.36231884057971,10.92696576782062,0.5451088963306822,10.767869339170002,11.002759490042893,11.187490641631266,8.798152718107191,11.835595748469478,30.197642163436207,2.959032563543223,28.244589554488424,30.729144158750998,32.11852463726993,22.355721393034827,36.13526301141108,proxy|keep|0|floor50|0.95|processed_text_sum,proxy,keep,0,50,0.95,processed_text_sum
821,50,0.08805027751285201,0.09176092090798263,0.12172005549029385,0.063735241540077,0.07612343317200443,0.11488056421741732,0.06008144974933703,19.40438489646772,7.676202075910367,14.0,18.0,24.0,2.0,36.0,3797.4433617539585,545.2328889480495,3883.0,3965.0,3989.0,61.0,3999.0,124.77831912302071,41.51026399785006,102.0,120.0,141.0,50.0,500.0,32.499448486333144,9.562704741222595,26.62,31.992,37.66981132075472,1.22,53.36231884057971,10.92696576782062,0.5451088963306822,10.767869339170002,11.002759490042893,11.187490641631266,8.798152718107191,11.835595748469478,30.197642163436207,2.959032563543223,28.244589554488424,30.729144158750998,32.11852463726993,22.355721393034827,36.13526301141108,proxy|drop_short_tail|0|floor50|0.95|processed_text_sum,proxy,drop_short_tail,0,50,0.95,processed_text_sum
821,50,0.08805027751285201,0.09176092090798263,0.12172005549029385,0.063735241540077,0.07612343317200443,0.11488056421741732,0.06008144974933703,19.40438489646772,7.676202075910367,14.0,18.0,24.0,2.0,36.0,3797.4433617539585,545.2328889480495,3883.0,3965.0,3989.0,61.0,3999.0,124.77831912302071,41.51026399785006,102.0,120.0,141.0,50.0,500.0,32.499448486333144,9.562704741222595,26.62,31.992,37.66981132075472,1.22,53.36231884057971,10.92696576782062,0.5451088963306822,10.767869339170002,11.002759490042893,11.187490641631266,8.798152718107191,11.835595748469478,30.197642163436207,2.959032563543223,28.244589554488424,30.729144158750998,32.11852463726993,22.355721393034827,36.13526301141108,proxy|merge_short_tail|0|floor50|0.95|processed_text_sum,proxy,merge_short_tail,0,50,0.95,processed_text_sum
821,50,0.08805027751285201,0.09176092090798263,0.12172005549029385,0.063735241540077,0.07612343317200443,0.11488056421741732,0.06008144974933703,19.40438489646772,7.676202075910367,14.0,18.0,24.0,2.0,36.0,3797.4433617539585,545.2328889480495,3883.0,3965.0,3989.0,61.0,3999.0,124.77831912302071,41.51026399785006,102.0,120.0,141.0,50.0,500.0,32.499448486333144,9.562704741222595,26.62,31.992,37.66981132075472,1.22,53.36231884057971,10.92696576782062,0.5451088963306822,10.767869339170002,11.002759490042893,11.187490641631266,8.798152718107191,11.835595748469478,30.197642163436207,2.959032563543223,28.244589554488424,30.729144158750998,32.11852463726993,22.355721393034827,36.13526301141108,proxy|drop_any_short|0|floor50|0.95|processed_text_sum,proxy,drop_any_short,0,50,0.95,processed_text_sum
783,50,0.08806124940186222,0.04452063420560755,0.1153364653377322,0.04656615368053875,0.12083964397868133,0.14654679484831867,0.05455780436029471,18.754789272030653,7.567168918946127,13.0,17.0,23.0,1.0,35.0,3906.941251596424,152.06714300450216,3903.5,3968.0,3989.0,3089.0,3999.0,127.12899106002554,39.74107327748865,103.0,121.0,142.0,80.0,500.0,32.89194295970227,7.892498439900723,27.631944444444443,32.51639344262295,38.033287545787545,7.984,47.995,10.893807085494121,0.599580251147794,10.767869339170002,10.981888595704696,11.16476053639213,8.288534459413917,11.828969021222068,30.643420454891935,2.530549336332266,28.891944182530523,31.16457500193709,32.29272498741445,24.58659217877095,34.83130904183536,proxy|drop_short_tail|3000|floor80|0.95|processed_text_sum,proxy,drop_short_tail,3000,80,0.95,processed_text_sum
783,50,0.08806124940186222,0.04452063420560755,0.1153364653377322,0.04656615368053875,0.12083964397868133,0.14654679484831867,0.05455780436029471,18.754789272030653,7.567168918946127,13.0,17.0,23.0,1.0,35.0,3906.941251596424,152.06714300450216,3903.5,3968.0,3989.0,3089.0,3999.0,127.12899106002554,39.74107327748865,103.0,121.0,142.0,80.0,500.0,32.89194295970227,7.892498439900723,27.631944444444443,32.51639344262295,38.033287545787545,7.984,47.995,10.893807085494121,0.599580251147794,10.767869339170002,10.981888595704696,11.16476053639213,8.288534459413917,11.828969021222068,30.643420454891935,2.530549336332266,28.891944182530523,31.16457500193709,32.29272498741445,24.58659217877095,34.83130904183536,proxy|drop_any_short|3000|floor80|0.95|processed_text_sum,proxy,drop_any_short,3000,80,0.95,processed_text_sum
817,50,0.08806195397454465,0.08884381367784677,0.08496113830287931,0.06745083518482681,0.10380636387908818,0.11479256781168531,0.06851700499094147,19.291309669522644,7.617757593816828,14.0,18.0,24.0,2.0,36.0,3815.157894736842,483.96090253837497,3887.0,3965.0,3989.0,699.0,3999.0,124.68910648714811,42.22081067702474,102.0,120.0,141.0,3.0,500.0,34.04849367037972,14.858463563311354,26.763513513513512,32.064516129032256,37.66981132075472,6.472222222222222,126.9458064516131,10.926775725130907,0.545019044057511,10.767869339170002,11.000570968633523,11.187490641631266,8.798152718107191,11.835595748469478,30.32551782028751,3.0297192507897095,28.54333784840427,30.729144158750998,32.11852463726993,22.355721393034827,36.61421319796954,proxy|drop_any_short|500|floor0|0.99|processed_text_sum,proxy,drop_any_short,500,0,0.99,processed_text_sum
817,50,0.08806195397454465,0.08884381367784677,0.08496113830287931,0.06745083518482681,0.10380636387908818,0.11479256781168531,0.06851700499094147,19.291309669522644,7.617757593816828,14.0,18.0,24.0,2.0,36.0,3815.157894736842,483.96090253837497,3887.0,3965.0,3989.0,699.0,3999.0,124.68910648714811,42.22081067702474,102.0,120.0,141.0,3.0,500.0,34.04849367037972,14.858463563311354,26.763513513513512,32.064516129032256,37.66981132075472,6.472222222222222,126.9458064516131,10.926775725130907,0.545019044057511,10.767869339170002,11.000570968633523,11.187490641631266,8.798152718107191,11.835595748469478,30.32551782028751,3.0297192507897095,28.54333784840427,30.729144158750998,32.11852463726993,22.355721393034827,36.61421319796954,proxy|drop_short_tail|500|floor0|0.99|processed_text_sum,proxy,drop_short_tail,500,0,0.99,processed_text_sum
821,50,0.08807114343172116,0.09176092090798263,0.12172005549029385,0.063735241540077,0.07612343317200443,0.11489115280394317,0.06019605667602597,19.40438489646772,7.676202075910367,14.0,18.0,24.0,2.0,36.0,3797.4433617539585,545.2328889480495,3883.0,3965.0,3989.0,61.0,3999.0,124.77831912302071,41.51026399785006,102.0,120.0,141.0,50.0,500.0,32.499448486333144,9.562704741222595,26.62,31.992,37.66981132075472,1.22,53.36231884057971,10.927058231808044,0.5451209233575225,10.76794748729387,11.002859972278742,11.187608205278961,8.798152718107191,11.83570437445944,30.200461790172703,2.9596141801639413,28.24715394400885,30.731327696797614,32.12116665572242,22.35820895522388,36.14110770943501,proxy|drop_short_tail|0|floor50|0.95|original_section,proxy,drop_short_tail,0,50,0.95,original_section
821,50,0.08807114343172116,0.09176092090798263,0.12172005549029385,0.063735241540077,0.07612343317200443,0.11489115280394317,0.06019605667602597,19.40438489646772,7.676202075910367,14.0,18.0,24.0,2.0,36.0,3797.4433617539585,545.2328889480495,3883.0,3965.0,3989.0,61.0,3999.0,124.77831912302071,41.51026399785006,102.0,120.0,141.0,50.0,500.0,32.499448486333144,9.562704741222595,26.62,31.992,37.66981132075472,1.22,53.36231884057971,10.927058231808044,0.5451209233575225,10.76794748729387,11.002859972278742,11.187608205278961,8.798152718107191,11.83570437445944,30.200461790172703,2.9596141801639413,28.24715394400885,30.731327696797614,32.12116665572242,22.35820895522388,36.14110770943501,proxy|drop_any_short|0|floor50|0.95|original_section,proxy,drop_any_short,0,50,0.95,original_section
821,50,0.08807114343172116,0.09176092090798263,0.12172005549029385,0.063735241540077,0.07612343317200443,0.11489115280394317,0.06019605667602597,19.40438489646772,7.676202075910367,14.0,18.0,24.0,2.0,36.0,3797.4433617539585,545.2328889480495,3883.0,3965.0,3989.0,61.0,3999.0,124.77831912302071,41.51026399785006,102.0,120.0,141.0,50.0,500.0,32.499448486333144,9.562704741222595,26.62,31.992,37.66981132075472,1.22,53.36231884057971,10.927058231808044,0.5451209233575225,10.76794748729387,11.002859972278742,11.187608205278961,8.798152718107191,11.83570437445944,30.200461790172703,2.9596141801639413,28.24715394400885,30.731327696797614,32.12116665572242,22.35820895522388,36.14110770943501,proxy|keep|0|floor50|0.95|original_section,proxy,keep,0,50,0.95,original_section
821,50,0.08807114343172116,0.09176092090798263,0.12172005549029385,0.063735241540077,0.07612343317200443,0.11489115280394317,0.06019605667602597,19.40438489646772,7.676202075910367,14.0,18.0,24.0,2.0,36.0,3797.4433617539585,545.2328889480495,3883.0,3965.0,3989.0,61.0,3999.0,124.77831912302071,41.51026399785006,102.0,120.0,141.0,50.0,500.0,32.499448486333144,9.562704741222595,26.62,31.992,37.66981132075472,1.22,53.36231884057971,10.927058231808044,0.5451209233575225,10.76794748729387,11.002859972278742,11.187608205278961,8.798152718107191,11.83570437445944,30.200461790172703,2.9596141801639413,28.24715394400885,30.731327696797614,32.12116665572242,22.35820895522388,36.14110770943501,proxy|merge_short_tail|0|floor50|0.95|original_section,proxy,merge_short_tail,0,50,0.95,original_section
776,50,0.0880715638696178,0.04619545916788231,0.12216683688694167,0.05595993411081289,0.09406246933417312,0.14745457473492168,0.06259010898297514,18.690721649484537,7.650239144132752,13.0,17.0,23.0,1.0,35.0,3912.300257731959,141.26430519601948,3908.75,3968.0,3989.0,3089.0,3999.0,126.17268041237114,41.31891484108493,103.0,121.0,142.0,60.0,500.0,33.78207502375513,9.84154020871227,27.635416666666668,32.55737704918033,38.1476467611336,7.984,66.13749999999999,10.884006051311955,0.6021454890059431,10.699605787186828,10.981888595704696,11.16476053639213,8.288534459413917,11.828969021222068,30.893656356405174,2.734281334125491,28.938938582454117,31.319375209663463,32.99018091783047,25.016615653694796,36.50636492220651,proxy|drop_short_tail|3500|floor60|0.99|processed_text_sum,proxy,drop_short_tail,3500,60,0.99,processed_text_sum
749,50,0.08814348139058802,0.010337025689053323,0.1498493281230472,0.05320001053633525,0.10846340398297749,0.14056226375558029,0.0664488562565346,17.899866488651536,7.232159497563206,13.0,16.0,22.0,1.0,35.0,3931.7263017356477,96.91675194358228,3923.0,3970.0,3990.0,3500.0,3999.0,127.09345794392523,41.981047702924165,104.0,122.0,143.0,30.0,500.0,33.077486908779726,8.526883537999895,27.551724137931036,32.5,37.67326732673267,7.984,52.21716247139589,10.858291899781687,0.5911876620840204,10.699605787186828,10.921891978636037,11.16476053639213,8.288534459413917,11.828969021222068,30.8275226668036,2.829700289925487,28.864734633439014,31.319375209663463,32.62049950628699,23.377480387632673,35.895023858214046,proxy|drop_any_short|3500|floor30|0.95|processed_text_sum,proxy,drop_any_short,3500,30,0.95,processed_text_sum
817,50,0.08820707222324006,0.08884381367784677,0.08496113830287931,0.06745083518482681,0.10380636387908818,0.11489115280394317,0.06928912949085611,19.291309669522644,7.617757593816828,14.0,18.0,24.0,2.0,36.0,3815.157894736842,483.96090253837497,3887.0,3965.0,3989.0,699.0,3999.0,124.68910648714811,42.22081067702474,102.0,120.0,141.0,3.0,500.0,34.04849367037972,14.858463563311354,26.763513513513512,32.064516129032256,37.66981132075472,6.472222222222222,126.9458064516131,10.927058231808044,0.5451209233575225,10.76794748729387,11.002859972278742,11.187608205278961,8.798152718107191,11.83570437445944,30.333865461142654,3.0279277598080725,28.655504049087455,30.731327696797614,32.12116665572242,22.35820895522388,36.62013536379018,proxy|drop_short_tail|500|floor0|0.99|original_section,proxy,drop_short_tail,500,0,0.99,original_section
817,50,0.08820707222324006,0.08884381367784677,0.08496113830287931,0.06745083518482681,0.10380636387908818,0.11489115280394317,0.06928912949085611,19.291309669522644,7.617757593816828,14.0,18.0,24.0,2.0,36.0,3815.157894736842,483.96090253837497,3887.0,3965.0,3989.0,699.0,3999.0,124.68910648714811,42.22081067702474,102.0,120.0,141.0,3.0,500.0,34.04849367037972,14.858463563311354,26.763513513513512,32.064516129032256,37.66981132075472,6.472222222222222,126.9458064516131,10.927058231808044,0.5451209233575225,10.76794748729387,11.002859972278742,11.187608205278961,8.798152718107191,11.83570437445944,30.333865461142654,3.0279277598080725,28.655504049087455,30.731327696797614,32.12116665572242,22.35820895522388,36.62013536379018,proxy|drop_any_short|500|floor0|0.99|original_section,proxy,drop_any_short,500,0,0.99,original_section
783,50,0.08830029715147415,0.04452063420560755,0.04692310865753274,0.16857876292561433,0.0811240609749424,0.11489115280394317,0.07376406334120492,18.754789272030653,7.567168918946127,13.0,17.0,23.0,1.0,35.0,3981.7381864623244,410.6922876694699,3907.0,3970.0,3991.5,3089.0,6760.0,150.35759897828862,57.24088589695869,118.0,140.0,168.5,50.0,589.0,29.52923821255333,10.241412959495428,23.503798523457966,28.145454545454545,33.04132231404959,6.777589134125637,79.92,10.927058231808044,0.5451209233575225,10.76794748729387,11.002859972278742,11.187608205278961,8.798152718107191,11.83570437445944,26.314042742292465,2.6425561227422487,24.765557290642008,26.68140294064281,27.84433111973744,20.662068965517243,31.5065445026178,glm4_token|merge_short_tail|3000|floor50|none|original_section,glm4_token,merge_short_tail,3000,50,none,original_section
783,50,0.08830302458724075,0.04452063420560755,0.04692310865753274,0.16857876292561433,0.0811240609749424,0.11488056421741732,0.07379101654233026,18.754789272030653,7.567168918946127,13.0,17.0,23.0,1.0,35.0,3981.7381864623244,410.6922876694699,3907.0,3970.0,3991.5,3089.0,6760.0,150.35759897828862,57.24088589695869,118.0,140.0,168.5,50.0,589.0,29.52923821255333,10.241412959495428,23.503798523457966,28.145454545454545,33.04132231404959,6.777589134125637,79.92,10.92696576782062,0.5451088963306822,10.767869339170002,11.002759490042893,11.187490641631266,8.798152718107191,11.835595748469478,26.311583870089223,2.6420300896708033,24.76308778444488,26.679431645892727,27.841501151364973,20.65977011494253,31.50229057591623,glm4_token|merge_short_tail|3000|floor50|none|processed_text_sum,glm4_token,merge_short_tail,3000,50,none,processed_text_sum
783,50,0.0883734134820001,0.04452063420560755,0.04692310865753274,0.07172508559969222,0.19044217226921215,0.11489115280394317,0.06173832735601283,18.754789272030653,7.567168918946127,13.0,17.0,23.0,1.0,35.0,3981.7381864623244,410.6922876694699,3907.0,3970.0,3991.5,3089.0,6760.0,141.4418901660281,40.04261007335364,120.0,122.0,145.5,120.0,500.0,29.26442910697372,4.579804992053406,26.894146264908976,30.86046511627907,32.954166666666666,7.984,39.00833333333333,10.927058231808044,0.5451209233575225,10.76794748729387,11.002859972278742,11.187608205278961,8.798152718107191,11.83570437445944,28.072640853778054,2.082765125296504,26.87360981799503,28.68576658782716,29.58978727744362,21.451073985680193,31.075149105367792,proxy|merge_short_tail|3000|floor120|none|original_section,proxy,merge_short_tail,3000,120,none,original_section
783,50,0.08838564680546178,0.04452063420560755,0.04692310865753274,0.07172508559969222,0.19044217226921215,0.11488056421741732,0.06182231588330863,18.754789272030653,7.567168918946127,13.0,17.0,23.0,1.0,35.0,3981.7381864623244,410.6922876694699,3907.0,3970.0,3991.5,3089.0,6760.0,141.4418901660281,40.04261007335364,120.0,122.0,145.5,120.0,500.0,29.26442910697372,4.579804992053406,26.894146264908976,30.86046511627907,32.954166666666666,7.984,39.00833333333333,10.92696576782062,0.5451088963306822,10.767869339170002,11.002759490042893,11.187490641631266,8.798152718107191,11.835595748469478,28.07004407679929,2.082555640929757,26.870920654377507,28.683510875742044,29.58748344667046,21.44868735083532,31.073161033797216,proxy|merge_short_tail|3000|floor120|none|processed_text_sum,proxy,merge_short_tail,3000,120,none,processed_text_sum
788,50,0.08840813621118607,0.044943877919058,0.09815641106127429,0.11210737503080574,0.0811345967308548,0.12262383329146109,0.07148272323366245,18.81725888324873,7.55796619201078,13.0,17.0,23.0,2.0,35.0,3899.1205583756346,180.66827642933617,3901.75,3967.0,3989.0,2536.0,3999.0,144.7994923857868,49.5659985083351,117.0,138.0,165.0,50.0,589.0,29.689585385021168,9.83252961156782,23.8812224947695,28.395112781954886,33.260976890756304,6.777589134125637,70.943,10.907265599652042,0.5582573726165614,10.767869339170002,10.981888595704696,11.16835872821525,8.798152718107191,11.828969021222068,26.810563425214106,2.513763568145517,25.168259538750043,26.972125408946496,28.12145025454371,21.524830699774267,31.52173913043478,glm4_token|drop_short_tail|2500|floor50|0.99|processed_text_sum,glm4_token,drop_short_tail,2500,50,0.99,processed_text_sum
788,50,0.08840813621118607,0.044943877919058,0.09815641106127429,0.11210737503080574,0.0811345967308548,0.12262383329146109,0.07148272323366245,18.81725888324873,7.55796619201078,13.0,17.0,23.0,2.0,35.0,3899.1205583756346,180.66827642933617,3901.75,3967.0,3989.0,2536.0,3999.0,144.7994923857868,49.5659985083351,117.0,138.0,165.0,50.0,589.0,29.689585385021168,9.83252961156782,23.8812224947695,28.395112781954886,33.260976890756304,6.777589134125637,70.943,10.907265599652042,0.5582573726165614,10.767869339170002,10.981888595704696,11.16835872821525,8.798152718107191,11.828969021222068,26.810563425214106,2.513763568145517,25.168259538750043,26.972125408946496,28.12145025454371,21.524830699774267,31.52173913043478,glm4_token|drop_any_short|2500|floor50|0.99|processed_text_sum,glm4_token,drop_any_short,2500,50,0.99,processed_text_sum
783,50,0.0884121124457346,0.04452063420560755,0.04692310865753274,0.07172508559969222,0.19067436605161908,0.11489115280394317,0.06173832735601283,18.754789272030653,7.567168918946127,13.0,17.0,23.0,1.0,35.0,3981.7381864623244,410.6922876694699,3907.0,3970.0,3991.5,3089.0,6760.0,141.4418901660281,40.04261007335364,120.0,122.0,145.5,120.0,500.0,29.257170699140595,4.568832933250624,26.894146264908976,30.86046511627907,32.954166666666666,7.984,33.325,10.927058231808044,0.5451209233575225,10.76794748729387,11.002859972278742,11.187608205278961,8.798152718107191,11.83570437445944,28.072640853778054,2.082765125296504,26.87360981799503,28.68576658782716,29.58978727744362,21.451073985680193,31.075149105367792,proxy|merge_short_tail|3000|floor120|0.99|original_section,proxy,merge_short_tail,3000,120,0.99,original_section
783,50,0.08841325025012095,0.04452063420560755,0.04692310865753274,0.07172508559969222,0.1906811928779372,0.11489115280394317,0.06173832735601283,18.754789272030653,7.567168918946127,13.0,17.0,23.0,1.0,35.0,3981.7381864623244,410.6922876694699,3907.0,3970.0,3991.5,3089.0,6760.0,141.4418901660281,40.04261007335364,120.0,122.0,145.5,120.0,500.0,29.256851414338552,4.56854893753525,26.894146264908976,30.86046511627907,32.954166666666666,7.984,33.30833333333333,10.927058231808044,0.5451209233575225,10.76794748729387,11.002859972278742,11.187608205278961,8.798152718107191,11.83570437445944,28.072640853778054,2.082765125296504,26.87360981799503,28.68576658782716,29.58978727744362,21.451073985680193,31.075149105367792,proxy|merge_short_tail|3000|floor120|0.975|original_section,proxy,merge_short_tail,3000,120,0.975,original_section
783,50,0.08841589789735048,0.04452063420560755,0.04692310865753274,0.07172508559969222,0.19069707876131436,0.11489115280394317,0.06173832735601283,18.754789272030653,7.567168918946127,13.0,17.0,23.0,1.0,35.0,3981.7381864623244,410.6922876694699,3907.0,3970.0,3991.5,3089.0,6760.0,141.4418901660281,40.04261007335364,120.0,122.0,145.5,120.0,500.0,29.256106416467112,4.567888824987611,26.894146264908976,30.86046511627907,32.954166666666666,7.984,33.29083333333333,10.927058231808044,0.5451209233575225,10.76794748729387,11.002859972278742,11.187608205278961,8.798152718107191,11.83570437445944,28.072640853778054,2.082765125296504,26.87360981799503,28.68576658782716,29.58978727744362,21.451073985680193,31.075149105367792,proxy|merge_short_tail|3000|floor120|0.95|original_section,proxy,merge_short_tail,3000,120,0.95,original_section
783,50,0.08842434576919626,0.04452063420560755,0.04692310865753274,0.07172508559969222,0.19067436605161908,0.11488056421741732,0.06182231588330863,18.754789272030653,7.567168918946127,13.0,17.0,23.0,1.0,35.0,3981.7381864623244,410.6922876694699,3907.0,3970.0,3991.5,3089.0,6760.0,141.4418901660281,40.04261007335364,120.0,122.0,145.5,120.0,500.0,29.257170699140595,4.568832933250624,26.894146264908976,30.86046511627907,32.954166666666666,7.984,33.325,10.92696576782062,0.5451088963306822,10.767869339170002,11.002759490042893,11.187490641631266,8.798152718107191,11.835595748469478,28.07004407679929,2.082555640929757,26.870920654377507,28.683510875742044,29.58748344667046,21.44868735083532,31.073161033797216,proxy|merge_short_tail|3000|floor120|0.99|processed_text_sum,proxy,merge_short_tail,3000,120,0.99,processed_text_sum
