custom_id,sec_code,sec_name,announcement_id,chunk_index,chunk_count,chunk_file,normalization_mode,tokenizer,max_tokens,chunk_chars,chunk_compact_chars,chunk_glm4_tokens,Text_len,Chunk_num,chunk_token_proxy,source_dir,source_shard
688066_1206456395_glm4_dewrap_join_chunk_0008,688066,航天宏图,1206456395,8,16,results/glm4_dewrap_join_first_batch25_20260706/chunks/688066_1206456395_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7192,6728,3991,3991,16,3991,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard3_20260707
688066_1206456395_glm4_dewrap_join_chunk_0009,688066,航天宏图,1206456395,9,16,results/glm4_dewrap_join_first_batch25_20260706/chunks/688066_1206456395_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5750,5350,3425,3425,16,3425,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard3_20260707
688066_1206456395_glm4_dewrap_join_chunk_0010,688066,航天宏图,1206456395,10,16,results/glm4_dewrap_join_first_batch25_20260706/chunks/688066_1206456395_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6195,5740,3686,3686,16,3686,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard3_20260707
688066_1206456395_glm4_dewrap_join_chunk_0011,688066,航天宏图,1206456395,11,16,results/glm4_dewrap_join_first_batch25_20260706/chunks/688066_1206456395_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5745,4920,3944,3944,16,3944,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard3_20260707
688066_1206456395_glm4_dewrap_join_chunk_0012,688066,航天宏图,1206456395,12,16,results/glm4_dewrap_join_first_batch25_20260706/chunks/688066_1206456395_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5725,5146,3792,3792,16,3792,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard3_20260707
688066_1206456395_glm4_dewrap_join_chunk_0013,688066,航天宏图,1206456395,13,16,results/glm4_dewrap_join_first_batch25_20260706/chunks/688066_1206456395_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6359,5820,3930,3930,16,3930,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard3_20260707
688066_1206456395_glm4_dewrap_join_chunk_0014,688066,航天宏图,1206456395,14,16,results/glm4_dewrap_join_first_batch25_20260706/chunks/688066_1206456395_glm4_dewrap_join_chunk_0014.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6412,6044,3934,3934,16,3934,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard3_20260707
688066_1206456395_glm4_dewrap_join_chunk_0015,688066,航天宏图,1206456395,15,16,results/glm4_dewrap_join_first_batch25_20260706/chunks/688066_1206456395_glm4_dewrap_join_chunk_0015.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6904,6496,3922,3922,16,3922,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard3_20260707
688066_1206456395_glm4_dewrap_join_chunk_0016,688066,航天宏图,1206456395,16,16,results/glm4_dewrap_join_first_batch25_20260706/chunks/688066_1206456395_glm4_dewrap_join_chunk_0016.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,3831,3674,2126,2126,16,2126,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard3_20260707
688333_1206447901_glm4_dewrap_join_chunk_0001,688333,铂力特,1206447901,1,24,results/glm4_dewrap_join_first_batch25_20260706/chunks/688333_1206447901_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6802,6480,3969,3969,24,3969,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard3_20260707
688333_1206447901_glm4_dewrap_join_chunk_0002,688333,铂力特,1206447901,2,24,results/glm4_dewrap_join_first_batch25_20260706/chunks/688333_1206447901_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6936,6635,3967,3967,24,3967,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard3_20260707
688333_1206447901_glm4_dewrap_join_chunk_0003,688333,铂力特,1206447901,3,24,results/glm4_dewrap_join_first_batch25_20260706/chunks/688333_1206447901_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7058,6766,3969,3969,24,3969,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard3_20260707
688333_1206447901_glm4_dewrap_join_chunk_0004,688333,铂力特,1206447901,4,24,results/glm4_dewrap_join_first_batch25_20260706/chunks/688333_1206447901_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6693,6192,3977,3977,24,3977,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard3_20260707
688333_1206447901_glm4_dewrap_join_chunk_0005,688333,铂力特,1206447901,5,24,results/glm4_dewrap_join_first_batch25_20260706/chunks/688333_1206447901_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6945,6510,3992,3992,24,3992,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard3_20260707
688333_1206447901_glm4_dewrap_join_chunk_0006,688333,铂力特,1206447901,6,24,results/glm4_dewrap_join_first_batch25_20260706/chunks/688333_1206447901_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6828,6306,3991,3991,24,3991,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard3_20260707
688333_1206447901_glm4_dewrap_join_chunk_0007,688333,铂力特,1206447901,7,24,results/glm4_dewrap_join_first_batch25_20260706/chunks/688333_1206447901_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6863,6512,3973,3973,24,3973,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard3_20260707
688333_1206447901_glm4_dewrap_join_chunk_0008,688333,铂力特,1206447901,8,24,results/glm4_dewrap_join_first_batch25_20260706/chunks/688333_1206447901_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7128,6733,3996,3996,24,3996,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard3_20260707
688333_1206447901_glm4_dewrap_join_chunk_0009,688333,铂力特,1206447901,9,24,results/glm4_dewrap_join_first_batch25_20260706/chunks/688333_1206447901_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6815,6429,3934,3934,24,3934,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard3_20260707
688333_1206447901_glm4_dewrap_join_chunk_0010,688333,铂力特,1206447901,10,24,results/glm4_dewrap_join_first_batch25_20260706/chunks/688333_1206447901_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6963,6419,3955,3955,24,3955,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard3_20260707
688333_1206447901_glm4_dewrap_join_chunk_0011,688333,铂力特,1206447901,11,24,results/glm4_dewrap_join_first_batch25_20260706/chunks/688333_1206447901_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6800,6461,3873,3873,24,3873,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard3_20260707
688333_1206447901_glm4_dewrap_join_chunk_0012,688333,铂力特,1206447901,12,24,results/glm4_dewrap_join_first_batch25_20260706/chunks/688333_1206447901_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6485,5672,3931,3931,24,3931,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard3_20260707
688333_1206447901_glm4_dewrap_join_chunk_0013,688333,铂力特,1206447901,13,24,results/glm4_dewrap_join_first_batch25_20260706/chunks/688333_1206447901_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6434,5877,3859,3859,24,3859,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard3_20260707
688333_1206447901_glm4_dewrap_join_chunk_0014,688333,铂力特,1206447901,14,24,results/glm4_dewrap_join_first_batch25_20260706/chunks/688333_1206447901_glm4_dewrap_join_chunk_0014.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5723,4992,3760,3760,24,3760,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard3_20260707
688333_1206447901_glm4_dewrap_join_chunk_0015,688333,铂力特,1206447901,15,24,results/glm4_dewrap_join_first_batch25_20260706/chunks/688333_1206447901_glm4_dewrap_join_chunk_0015.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6350,5626,3989,3989,24,3989,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard3_20260707
688333_1206447901_glm4_dewrap_join_chunk_0016,688333,铂力特,1206447901,16,24,results/glm4_dewrap_join_first_batch25_20260706/chunks/688333_1206447901_glm4_dewrap_join_chunk_0016.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6630,6166,3827,3827,24,3827,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard3_20260707
688333_1206447901_glm4_dewrap_join_chunk_0017,688333,铂力特,1206447901,17,24,results/glm4_dewrap_join_first_batch25_20260706/chunks/688333_1206447901_glm4_dewrap_join_chunk_0017.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6176,5522,3842,3842,24,3842,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard3_20260707
688333_1206447901_glm4_dewrap_join_chunk_0018,688333,铂力特,1206447901,18,24,results/glm4_dewrap_join_first_batch25_20260706/chunks/688333_1206447901_glm4_dewrap_join_chunk_0018.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5920,5062,3826,3826,24,3826,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard3_20260707
688333_1206447901_glm4_dewrap_join_chunk_0019,688333,铂力特,1206447901,19,24,results/glm4_dewrap_join_first_batch25_20260706/chunks/688333_1206447901_glm4_dewrap_join_chunk_0019.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6398,5856,3995,3995,24,3995,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard3_20260707
688333_1206447901_glm4_dewrap_join_chunk_0020,688333,铂力特,1206447901,20,24,results/glm4_dewrap_join_first_batch25_20260706/chunks/688333_1206447901_glm4_dewrap_join_chunk_0020.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6356,5941,3771,3771,24,3771,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard3_20260707
688333_1206447901_glm4_dewrap_join_chunk_0021,688333,铂力特,1206447901,21,24,results/glm4_dewrap_join_first_batch25_20260706/chunks/688333_1206447901_glm4_dewrap_join_chunk_0021.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6947,6679,3930,3930,24,3930,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard3_20260707
688333_1206447901_glm4_dewrap_join_chunk_0022,688333,铂力特,1206447901,22,24,results/glm4_dewrap_join_first_batch25_20260706/chunks/688333_1206447901_glm4_dewrap_join_chunk_0022.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6213,5800,3937,3937,24,3937,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard3_20260707
688333_1206447901_glm4_dewrap_join_chunk_0023,688333,铂力特,1206447901,23,24,results/glm4_dewrap_join_first_batch25_20260706/chunks/688333_1206447901_glm4_dewrap_join_chunk_0023.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6195,5672,3953,3953,24,3953,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard3_20260707
688333_1206447901_glm4_dewrap_join_chunk_0024,688333,铂力特,1206447901,24,24,results/glm4_dewrap_join_first_batch25_20260706/chunks/688333_1206447901_glm4_dewrap_join_chunk_0024.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6263,5947,3614,3614,24,3614,glm4_dewrap_join_first_batch25_20260706,siliconflow_glm4_32b_table2_next50_shard3_20260707
688321_1206499446_glm4_dewrap_join_chunk_0001,688321,微芯生物,1206499446,1,19,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688321_1206499446_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6889,6448,3990,3990,19,3990,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688321_1206499446_glm4_dewrap_join_chunk_0002,688321,微芯生物,1206499446,2,19,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688321_1206499446_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6873,6500,3983,3983,19,3983,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688321_1206499446_glm4_dewrap_join_chunk_0003,688321,微芯生物,1206499446,3,19,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688321_1206499446_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7181,6939,3992,3992,19,3992,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688321_1206499446_glm4_dewrap_join_chunk_0004,688321,微芯生物,1206499446,4,19,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688321_1206499446_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6717,6161,3977,3977,19,3977,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688321_1206499446_glm4_dewrap_join_chunk_0005,688321,微芯生物,1206499446,5,19,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688321_1206499446_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6958,6498,3989,3989,19,3989,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688321_1206499446_glm4_dewrap_join_chunk_0006,688321,微芯生物,1206499446,6,19,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688321_1206499446_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7222,6878,3978,3978,19,3978,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688321_1206499446_glm4_dewrap_join_chunk_0007,688321,微芯生物,1206499446,7,19,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688321_1206499446_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6333,5740,3959,3959,19,3959,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688321_1206499446_glm4_dewrap_join_chunk_0008,688321,微芯生物,1206499446,8,19,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688321_1206499446_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6433,5909,3950,3950,19,3950,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688321_1206499446_glm4_dewrap_join_chunk_0009,688321,微芯生物,1206499446,9,19,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688321_1206499446_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6566,6129,3985,3985,19,3985,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688321_1206499446_glm4_dewrap_join_chunk_0010,688321,微芯生物,1206499446,10,19,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688321_1206499446_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6691,6164,3997,3997,19,3997,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688321_1206499446_glm4_dewrap_join_chunk_0011,688321,微芯生物,1206499446,11,19,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688321_1206499446_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5985,5521,3720,3720,19,3720,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688321_1206499446_glm4_dewrap_join_chunk_0012,688321,微芯生物,1206499446,12,19,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688321_1206499446_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6387,5901,3791,3791,19,3791,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688321_1206499446_glm4_dewrap_join_chunk_0013,688321,微芯生物,1206499446,13,19,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688321_1206499446_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5956,4779,3810,3810,19,3810,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688321_1206499446_glm4_dewrap_join_chunk_0014,688321,微芯生物,1206499446,14,19,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688321_1206499446_glm4_dewrap_join_chunk_0014.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7806,7015,3800,3800,19,3800,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688321_1206499446_glm4_dewrap_join_chunk_0015,688321,微芯生物,1206499446,15,19,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688321_1206499446_glm4_dewrap_join_chunk_0015.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6603,6055,3974,3974,19,3974,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688321_1206499446_glm4_dewrap_join_chunk_0016,688321,微芯生物,1206499446,16,19,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688321_1206499446_glm4_dewrap_join_chunk_0016.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7063,6715,3986,3986,19,3986,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688321_1206499446_glm4_dewrap_join_chunk_0017,688321,微芯生物,1206499446,17,19,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688321_1206499446_glm4_dewrap_join_chunk_0017.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6692,6145,3966,3966,19,3966,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688321_1206499446_glm4_dewrap_join_chunk_0018,688321,微芯生物,1206499446,18,19,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688321_1206499446_glm4_dewrap_join_chunk_0018.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7077,6564,3990,3990,19,3990,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688321_1206499446_glm4_dewrap_join_chunk_0019,688321,微芯生物,1206499446,19,19,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688321_1206499446_glm4_dewrap_join_chunk_0019.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6519,6116,3875,3875,19,3875,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688030_1206944409_glm4_dewrap_join_chunk_0001,688030,山石网科,1206944409,1,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688030_1206944409_glm4_dewrap_join_chunk_0001.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7074,6713,3977,3977,22,3977,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688030_1206944409_glm4_dewrap_join_chunk_0002,688030,山石网科,1206944409,2,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688030_1206944409_glm4_dewrap_join_chunk_0002.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7066,6742,3996,3996,22,3996,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688030_1206944409_glm4_dewrap_join_chunk_0003,688030,山石网科,1206944409,3,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688030_1206944409_glm4_dewrap_join_chunk_0003.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7147,6720,3984,3984,22,3984,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688030_1206944409_glm4_dewrap_join_chunk_0004,688030,山石网科,1206944409,4,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688030_1206944409_glm4_dewrap_join_chunk_0004.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6405,5760,3824,3824,22,3824,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688030_1206944409_glm4_dewrap_join_chunk_0005,688030,山石网科,1206944409,5,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688030_1206944409_glm4_dewrap_join_chunk_0005.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6861,6230,3992,3992,22,3992,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688030_1206944409_glm4_dewrap_join_chunk_0006,688030,山石网科,1206944409,6,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688030_1206944409_glm4_dewrap_join_chunk_0006.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7041,6656,3929,3929,22,3929,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688030_1206944409_glm4_dewrap_join_chunk_0007,688030,山石网科,1206944409,7,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688030_1206944409_glm4_dewrap_join_chunk_0007.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7439,6986,3982,3982,22,3982,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688030_1206944409_glm4_dewrap_join_chunk_0008,688030,山石网科,1206944409,8,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688030_1206944409_glm4_dewrap_join_chunk_0008.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7337,6880,3998,3998,22,3998,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688030_1206944409_glm4_dewrap_join_chunk_0009,688030,山石网科,1206944409,9,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688030_1206944409_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7794,7522,3980,3980,22,3980,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688030_1206944409_glm4_dewrap_join_chunk_0010,688030,山石网科,1206944409,10,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688030_1206944409_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6486,5821,3981,3981,22,3981,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688030_1206944409_glm4_dewrap_join_chunk_0011,688030,山石网科,1206944409,11,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688030_1206944409_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6772,6195,3992,3992,22,3992,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688030_1206944409_glm4_dewrap_join_chunk_0012,688030,山石网科,1206944409,12,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688030_1206944409_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7409,6874,3837,3837,22,3837,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688030_1206944409_glm4_dewrap_join_chunk_0013,688030,山石网科,1206944409,13,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688030_1206944409_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7298,6580,3944,3944,22,3944,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688030_1206944409_glm4_dewrap_join_chunk_0014,688030,山石网科,1206944409,14,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688030_1206944409_glm4_dewrap_join_chunk_0014.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6629,6140,3976,3976,22,3976,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688030_1206944409_glm4_dewrap_join_chunk_0015,688030,山石网科,1206944409,15,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688030_1206944409_glm4_dewrap_join_chunk_0015.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5385,4628,3500,3500,22,3500,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688030_1206944409_glm4_dewrap_join_chunk_0016,688030,山石网科,1206944409,16,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688030_1206944409_glm4_dewrap_join_chunk_0016.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6357,5707,3989,3989,22,3989,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688030_1206944409_glm4_dewrap_join_chunk_0017,688030,山石网科,1206944409,17,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688030_1206944409_glm4_dewrap_join_chunk_0017.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,5840,5168,3747,3747,22,3747,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
688030_1206944409_glm4_dewrap_join_chunk_0018,688030,山石网科,1206944409,18,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688030_1206944409_glm4_dewrap_join_chunk_0018.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6708,6285,3993,3993,22,3993,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard3_20260707
