Stkcd,Accper,StateTypeCode,A001,A002,A001219,code,Accper_dt,fin_year,B001101,B0011,B001201,B002,sec_code,sec_name,listing_year,revenue_target_year,pre_target_year,pre_year_gap,strict_lag1
688077,2017-12-31,A,579248895.2,286583368.21,,688077,2017-12-31,2017,480499807.91,480499807.91,359846307.19,44627644.23,688077,大地熊,2020.0,1654565278.08,2019.0,2.0,False
688078,2018-12-31,A,221757014.64,64136701.13,,688078,2018-12-31,2018,125477375.74,125477375.74,58888932.34,31147327.5,688078,龙软科技,2019.0,197641737.86,2018.0,0.0,True
688078,2017-12-31,A,203769953.84,67321687.83,,688078,2017-12-31,2017,107269037.14,107269037.14,49130183.65,21601885.8,688078,龙软科技,2019.0,197641737.86,2018.0,1.0,False
688078,2016-12-31,A,175186061.68,68938281.47,,688078,2016-12-31,2016,79334865.68,79334865.68,31718504.93,3020134.39,688078,龙软科技,2019.0,197641737.86,2018.0,2.0,False
688079,2019-12-31,A,674046624.93,219277874.37,,688079,2019-12-31,2019,304001935.16,304001935.16,155696963.91,76890221.94,688079,美迪凯,2021.0,413733465.0,2020.0,1.0,False
688079,2018-12-31,A,349143910.34,192846792.84,,688079,2018-12-31,2018,334302220.23,334302220.23,139180688.09,34713184.79,688079,美迪凯,2021.0,413733465.0,2020.0,2.0,False
688079,2017-12-31,A,270187757.57,215018608.35,,688079,2017-12-31,2017,204858544.65,204858544.65,104327230.58,59820559.06,688079,美迪凯,2021.0,413733465.0,2020.0,3.0,False
688080,2018-12-31,A,321337426.82,66141556.48,,688080,2018-12-31,2018,276433248.37,276433248.37,148095660.85,46026529.62,688080,映翰通,2020.0,449539752.31,2019.0,1.0,False
688080,2017-12-31,A,278631408.11,70196606.04,,688080,2017-12-31,2017,229225921.79,229225921.79,127951169.0,32193995.29,688080,映翰通,2020.0,449539752.31,2019.0,2.0,False
688080,2016-12-31,A,148114272.06,42171070.28,,688080,2016-12-31,2016,144599858.68,144599858.68,73905907.48,22924140.18,688080,映翰通,2020.0,449539752.31,2019.0,3.0,False
688081,2018-12-31,A,292183831.59,82322850.89,,688081,2018-12-31,2018,198136402.62,198136402.62,57952435.06,42213764.42,688081,兴图新科,2020.0,156650242.44,2019.0,1.0,False
688081,2017-12-31,A,238620206.33,93475595.52,,688081,2017-12-31,2017,148844835.81,148844835.81,50268218.46,31153353.46,688081,兴图新科,2020.0,156650242.44,2019.0,2.0,False
688081,2016-12-31,A,169236723.32,79245465.97,,688081,2016-12-31,2016,79554649.17,79554649.17,19227404.45,4609779.03,688081,兴图新科,2020.0,156650242.44,2019.0,3.0,False
688082,2020-12-31,A,1843523679.83,794850355.98,,688082,2020-12-31,2020,1007471809.8,1007471809.8,566422360.1,196769941.64,688082,盛美上海,2021.0,2873045516.26,2020.0,0.0,True
688082,2019-12-31,A,1308001477.0,478072485.26,,688082,2019-12-31,2019,756732956.8,756732956.8,415158395.29,134887342.44,688082,盛美上海,2021.0,2873045516.26,2020.0,1.0,False
688082,2018-12-31,A,636022468.32,490975012.34,,688082,2018-12-31,2018,550269055.81,550269055.81,307096125.81,92530390.16,688082,盛美上海,2021.0,2873045516.26,2020.0,2.0,False
688083,2019-12-31,A,535380412.43,125293783.15,,688083,2019-12-31,2019,361077957.87,361077957.87,7979604.89,89073410.02,688083,中望软件,2021.0,600977013.34,2020.0,1.0,False
688083,2018-12-31,A,238603329.22,80753504.61,,688083,2018-12-31,2018,255030801.75,255030801.75,1866229.53,44486846.05,688083,中望软件,2021.0,600977013.34,2020.0,2.0,False
688083,2017-12-31,A,135457886.69,62687642.86,,688083,2017-12-31,2017,183874204.65,183874204.65,6449821.92,27593125.71,688083,中望软件,2021.0,600977013.34,2020.0,3.0,False
688084,2021-12-31,A,1109617237.18,532086559.98,,688084,2021-12-31,2021,422032175.81,422032175.81,301326833.59,59937407.88,688084,晶品特装,2022.0,225491644.36,2021.0,0.0,True
688084,2020-12-31,A,812287785.52,392968882.41,,688084,2020-12-31,2020,284544008.98,284544008.98,128302262.66,59047691.79,688084,晶品特装,2022.0,225491644.36,2021.0,1.0,False
688084,2019-12-31,A,230176984.03,140132477.78,,688084,2019-12-31,2019,110354188.18,110354188.18,50351132.22,-375478788.07,688084,晶品特装,2022.0,225491644.36,2021.0,2.0,False
688085,2019-12-31,A,551476663.26,113666821.35,,688085,2019-12-31,2019,354319330.18,354319330.18,30956387.67,98059846.65,688085,三友医疗,2020.0,593359316.08,2019.0,0.0,True
688085,2018-12-31,A,388581640.23,48336744.97,,688085,2018-12-31,2018,222312864.19,222312864.19,25463088.09,61969780.65,688085,三友医疗,2020.0,593359316.08,2019.0,1.0,False
688085,2017-12-31,A,335831727.86,46776613.25,,688085,2017-12-31,2017,139969162.32,139969162.32,30471414.67,4689040.66,688085,三友医疗,2020.0,593359316.08,2019.0,2.0,False
688086,2018-12-31,A,1140210578.88,370564516.81,,688086,2018-12-31,2018,401596347.39,401596347.39,204531245.62,104931155.95,688086,紫晶存储,2020.0,457935840.45,2019.0,1.0,False
688086,2017-12-31,A,596449172.28,161785710.01,,688086,2017-12-31,2017,312924894.14,312924894.14,204607883.51,53638541.84,688086,紫晶存储,2020.0,457935840.45,2019.0,2.0,False
688086,2016-12-31,A,428507316.71,209074095.69,,688086,2016-12-31,2016,149384343.42,149384343.42,76646224.75,33078293.0,688086,紫晶存储,2020.0,457935840.45,2019.0,3.0,False
688087,2020-12-31,A,1336077693.73,369273490.81,,688087,2020-12-31,2020,1698929481.9,1698929481.9,1091009327.83,217278098.22,688087,英科再生,2021.0,2056055590.33,2020.0,0.0,True
688087,2019-12-31,A,1207366999.77,503349869.07,,688087,2019-12-31,2019,1273001355.05,1273001355.05,906830110.24,95200522.95,688087,英科再生,2021.0,2056055590.33,2020.0,1.0,False
688087,2018-12-31,A,1129714967.86,551828108.09,,688087,2018-12-31,2018,1174966112.42,1174966112.42,831762650.19,87544248.94,688087,英科再生,2021.0,2056055590.33,2020.0,2.0,False
688089,2018-12-31,A,581194506.46,54991812.77,,688089,2018-12-31,2018,286105570.99,286105570.99,146085028.67,97828377.1,688089,嘉必优,2019.0,323460668.81,2018.0,0.0,True
688089,2017-12-31,A,506367478.6,41975241.19,,688089,2017-12-31,2017,228559194.83,228559194.83,122396842.58,65586079.99,688089,嘉必优,2019.0,323460668.81,2018.0,1.0,False
688089,2016-12-31,A,476775995.39,74173971.78,,688089,2016-12-31,2016,189803140.64,189803140.64,95347215.65,46353026.86,688089,嘉必优,2019.0,323460668.81,2018.0,2.0,False
688090,2018-12-31,A,1241365091.13,760896101.35,,688090,2018-12-31,2018,736377533.69,736377533.69,576400977.5,68578127.43,688090,瑞松科技,2020.0,931125068.6,2019.0,1.0,False
688090,2017-12-31,A,885726824.97,506332022.62,,688090,2017-12-31,2017,705103790.47,705103790.47,551007714.33,58423778.09,688090,瑞松科技,2020.0,931125068.6,2019.0,2.0,False
688090,2016-12-31,A,825613997.19,507943371.93,,688090,2016-12-31,2016,654903336.64,654903336.64,513197356.63,33397268.09,688090,瑞松科技,2020.0,931125068.6,2019.0,3.0,False
688091,2020-12-31,A,258810040.78,15303709.17,,688091,2020-12-31,2020,,,,-21846899.02,688091,上海谊众,2021.0,235957004.22,2020.0,0.0,True
688091,2019-12-31,A,277617027.43,12263796.8,,688091,2019-12-31,2019,,,,-315224387.22,688091,上海谊众,2021.0,235957004.22,2020.0,1.0,False
688091,2018-12-31,A,229327795.95,17148915.02,,688091,2018-12-31,2018,,,,-12589023.14,688091,上海谊众,2021.0,235957004.22,2020.0,2.0,False
688092,2019-12-31,A,322409706.7,124512989.22,,688092,2019-12-31,2019,211191012.87,211191012.87,104060860.22,44720390.79,688092,爱科科技,2021.0,297049552.87,2020.0,1.0,False
688092,2018-12-31,A,237597429.68,74436630.33,,688092,2018-12-31,2018,206210162.29,206210162.29,108252639.41,39030348.33,688092,爱科科技,2021.0,297049552.87,2020.0,2.0,False
688092,2017-12-31,A,154724014.55,52591816.24,,688092,2017-12-31,2017,176488101.24,176488101.24,90020528.17,30418381.76,688092,爱科科技,2021.0,297049552.87,2020.0,3.0,False
688093,2019-12-31,A,396379965.3,120779299.74,,688093,2019-12-31,2019,240988957.45,240988957.45,98044279.23,81584237.45,688093,世华科技,2020.0,425404856.3,2019.0,0.0,True
688093,2018-12-31,A,267610451.23,54454053.01,,688093,2018-12-31,2018,256190124.44,256190124.44,102043881.03,54737348.54,688093,世华科技,2020.0,425404856.3,2019.0,1.0,False
688093,2017-12-31,A,223042255.45,95366774.65,,688093,2017-12-31,2017,233789993.6,233789993.6,89267645.63,93257562.99,688093,世华科技,2020.0,425404856.3,2019.0,2.0,False
688095,2019-12-31,A,464301019.39,131526216.88,,688095,2019-12-31,2019,368954743.05,368954743.05,19099728.75,75314775.74,688095,福昕软件,2020.0,541121312.1,2019.0,0.0,True
688095,2018-12-31,A,377227471.77,104871915.76,,688095,2018-12-31,2018,280887366.89,280887366.89,18580062.28,39232001.54,688095,福昕软件,2020.0,541121312.1,2019.0,1.0,False
688095,2017-12-31,A,353873471.69,85297585.89,,688095,2017-12-31,2017,220657687.19,220657687.19,18089685.36,26038798.68,688095,福昕软件,2020.0,541121312.1,2019.0,2.0,False
688096,2019-12-31,A,575067468.92,205249157.27,,688096,2019-12-31,2019,323904684.39,323904684.39,191879370.87,60605591.19,688096,京源环保,2020.0,422112445.26,2019.0,0.0,True
688096,2018-12-31,A,418350236.42,156874445.2,,688096,2018-12-31,2018,253221773.68,253221773.68,147458965.35,53567607.22,688096,京源环保,2020.0,422112445.26,2019.0,1.0,False
688096,2017-12-31,A,290651231.02,75736697.02,,688096,2017-12-31,2017,166041438.07,166041438.07,95777806.15,29021134.36,688096,京源环保,2020.0,422112445.26,2019.0,2.0,False
688097,2020-12-31,A,4328554256.36,2536626050.82,,688097,2020-12-31,2020,2596884880.79,2596884880.79,1482972306.94,241083090.11,688097,博众精工,2021.0,4811508254.06,2020.0,0.0,True
688097,2019-12-31,A,2691867167.25,1187366793.39,,688097,2019-12-31,2019,2110506735.1,2110506735.1,1141696688.5,289205292.5,688097,博众精工,2021.0,4811508254.06,2020.0,1.0,False
688097,2018-12-31,A,2981781472.83,1774082474.56,,688097,2018-12-31,2018,2517512859.0,2517512859.0,1465848604.76,319759298.88,688097,博众精工,2021.0,4811508254.06,2020.0,2.0,False
688097,2017-12-31,A,2415481096.11,1508579445.15,,688097,2017-12-31,2017,1991365327.63,1991365327.63,1050119641.6,75163249.68,688097,博众精工,2021.0,4811508254.06,2020.0,3.0,False
688098,2018-12-31,A,1013121545.11,181182017.13,,688098,2018-12-31,2018,275137414.81,275137414.81,54567794.73,87580332.82,688098,申联生物,2019.0,337732400.53,2018.0,0.0,True
688098,2017-12-31,A,692193137.08,142918985.92,,688098,2017-12-31,2017,302075997.49,302075997.49,60506437.17,98677954.65,688098,申联生物,2019.0,337732400.53,2018.0,1.0,False
688098,2016-12-31,A,607790656.37,142322025.86,,688098,2016-12-31,2016,267705441.1,267705441.1,58382520.28,73471839.6,688098,申联生物,2019.0,337732400.53,2018.0,2.0,False
688099,2018-12-31,A,1646194522.7,520171276.38,,688099,2018-12-31,2018,2369069435.42,2369069435.42,1544365479.9,282339549.89,688099,晶晨股份,2019.0,2738253323.92,2018.0,0.0,True
688099,2017-12-31,A,1152978483.23,323662220.58,,688099,2017-12-31,2017,1690487574.44,1690487574.44,1095634065.36,77915262.97,688099,晶晨股份,2019.0,2738253323.92,2018.0,1.0,False
688099,2016-12-31,A,519616083.16,286537803.28,,688099,2016-12-31,2016,1149533183.35,1149533183.35,787307013.48,73016491.54,688099,晶晨股份,2019.0,2738253323.92,2018.0,2.0,False
688100,2018-12-31,A,1903965158.19,566149542.78,,688100,2018-12-31,2018,1038641005.73,1038641005.73,699212541.38,177157379.87,688100,威胜信息,2020.0,1825624439.98,2019.0,1.0,False
688100,2017-12-31,A,1657506820.84,496848585.3,,688100,2017-12-31,2017,995093403.7,995093403.7,640785398.19,153356700.97,688100,威胜信息,2020.0,1825624439.98,2019.0,2.0,False
688100,2016-12-31,A,1470851296.03,660120196.52,,688100,2016-12-31,2016,680314336.47,680314336.47,494246775.52,80504986.79,688100,威胜信息,2020.0,1825624439.98,2019.0,3.0,False
688101,2018-12-31,A,2398607088.01,949153827.85,,688101,2018-12-31,2018,589908834.79,589908834.79,343833353.13,183193404.28,688101,三达膜,2019.0,876447101.03,2018.0,0.0,True
688101,2017-12-31,A,1978704255.09,714944399.21,,688101,2017-12-31,2017,585941725.36,585941725.36,333024985.41,187225141.61,688101,三达膜,2019.0,876447101.03,2018.0,1.0,False
688101,2016-12-31,A,1758825960.51,682291246.24,,688101,2016-12-31,2016,544464674.34,544464674.34,324832547.88,130722790.35,688101,三达膜,2019.0,876447101.03,2018.0,2.0,False
688102,2020-12-31,A,1057084339.33,533280846.19,,688102,2020-12-31,2020,680671775.87,680671775.87,528272363.16,52032604.14,688102,斯瑞新材,2022.0,1179512989.96,2021.0,1.0,False
688102,2019-12-31,A,762500045.95,443121875.03,,688102,2019-12-31,2019,565645727.71,565645727.71,440465692.24,30428935.92,688102,斯瑞新材,2022.0,1179512989.96,2021.0,2.0,False
688102,2018-12-31,A,706014665.43,413441938.49,,688102,2018-12-31,2018,491544489.79,491544489.79,385273059.37,17227952.99,688102,斯瑞新材,2022.0,1179512989.96,2021.0,3.0,False
688103,2020-12-31,A,895907872.19,299095913.68,,688103,2020-12-31,2020,404778193.12,404778193.12,228547660.38,131127718.77,688103,国力股份,2021.0,700111020.64,2020.0,0.0,True
688103,2019-12-31,A,750698208.13,251921102.8,,688103,2019-12-31,2019,331848472.44,331848472.44,186354785.72,31999195.43,688103,国力股份,2021.0,700111020.64,2020.0,1.0,False
688103,2018-12-31,A,627550332.79,276262422.89,,688103,2018-12-31,2018,372603413.54,372603413.54,200372452.09,-39207417.81,688103,国力股份,2021.0,700111020.64,2020.0,2.0,False
688105,2020-12-31,A,1611636455.69,279275770.06,,688105,2020-12-31,2020,1564454261.72,1564454261.72,133632482.13,821725047.61,688105,诺唯赞,2021.0,3568984515.62,2020.0,0.0,True
688105,2019-12-31,A,324332865.84,124314217.44,,688105,2019-12-31,2019,268380113.32,268380113.32,42084793.84,25794825.22,688105,诺唯赞,2021.0,3568984515.62,2020.0,1.0,False
688105,2018-12-31,A,250747518.73,84669113.87,,688105,2018-12-31,2018,170804715.01,170804715.01,29844045.93,1038712.82,688105,诺唯赞,2021.0,3568984515.62,2020.0,2.0,False
688106,2019-12-31,A,1672927081.55,742811926.18,,688106,2019-12-31,2019,1160577532.73,1160577532.73,596685904.79,183178308.26,688106,金宏气体,2020.0,1741293970.57,2019.0,0.0,True
688106,2018-12-31,A,1667015036.77,884930489.78,,688106,2018-12-31,2018,1069793891.56,1069793891.56,594913857.09,137523827.69,688106,金宏气体,2020.0,1741293970.57,2019.0,1.0,False
688106,2017-12-31,A,1447311449.02,825292973.9,,688106,2017-12-31,2017,893458343.57,893458343.57,541046075.86,80731149.76,688106,金宏气体,2020.0,1741293970.57,2019.0,2.0,False
688107,2020-12-31,A,442825131.89,119234892.67,,688107,2020-12-31,2020,281028944.03,281028944.03,184969193.01,-6187113.75,688107,安路科技,2021.0,1042009217.72,2020.0,0.0,True
688107,2019-12-31,A,398737290.32,89940653.5,,688107,2019-12-31,2019,122327726.36,122327726.36,80216883.83,35894633.04,688107,安路科技,2021.0,1042009217.72,2020.0,1.0,False
688107,2018-12-31,A,143400812.25,72012785.02,,688107,2018-12-31,2018,28520326.33,28520326.33,19938082.24,-8899619.23,688107,安路科技,2021.0,1042009217.72,2020.0,2.0,False
688108,2018-12-31,A,806102333.84,104826362.0,140453438.26,688108,2018-12-31,2018,380422071.98,380422071.98,67310270.46,89190374.01,688108,赛诺医疗,2019.0,327419971.68,2018.0,0.0,True
688108,2017-12-31,A,710325867.57,103623974.76,77000594.35,688108,2017-12-31,2017,322004651.68,322004651.68,52045991.74,66145812.21,688108,赛诺医疗,2019.0,327419971.68,2018.0,1.0,False
688108,2016-12-31,A,280812297.36,78064344.28,28288829.8,688108,2016-12-31,2016,265614220.55,265614220.55,38325828.88,28650459.97,688108,赛诺医疗,2019.0,327419971.68,2018.0,2.0,False
688109,2019-12-31,A,266818042.52,65118687.14,,688109,2019-12-31,2019,282868387.08,282868387.08,46101464.58,74294129.13,688109,品茗股份,2021.0,435082020.67,2020.0,1.0,False
688109,2018-12-31,A,201879384.4,49562315.1,,688109,2018-12-31,2018,221522660.19,221522660.19,28485376.62,55770159.9,688109,品茗股份,2021.0,435082020.67,2020.0,2.0,False
688109,2017-12-31,A,143305026.37,31079476.97,,688109,2017-12-31,2017,144793486.26,144793486.26,18436009.45,33103653.49,688109,品茗股份,2021.0,435082020.67,2020.0,3.0,False
688110,2020-12-31,A,758774884.27,121437711.81,,688110,2020-12-31,2020,784307913.62,784307913.62,611705635.99,14076631.56,688110,东芯股份,2021.0,1146000876.64,2020.0,0.0,True
688110,2019-12-31,A,705629210.58,192380703.64,,688110,2019-12-31,2019,513608750.78,513608750.78,436560347.18,-62492885.6,688110,东芯股份,2021.0,1146000876.64,2020.0,1.0,False
688110,2018-12-31,A,652812328.29,269555419.44,,688110,2018-12-31,2018,509975477.29,509975477.29,396347451.29,-9143083.35,688110,东芯股份,2021.0,1146000876.64,2020.0,2.0,False
688111,2018-12-31,A,1627379749.43,440446952.47,,688111,2018-12-31,2018,1129681137.76,1129681137.76,150113877.73,310666603.13,688111,金山办公,2019.0,2260968393.13,2018.0,0.0,True
688111,2017-12-31,A,1279250942.16,240182022.99,,688111,2017-12-31,2017,753264995.93,753264995.93,88629381.1,214337291.65,688111,金山办公,2019.0,2260968393.13,2018.0,1.0,False
688111,2016-12-31,A,943957875.28,128135539.16,,688111,2016-12-31,2016,542522688.16,542522688.16,61959053.06,129927378.14,688111,金山办公,2019.0,2260968393.13,2018.0,2.0,False
688112,2020-12-31,A,214328774.04,54113642.87,,688112,2020-12-31,2020,220800332.75,220800332.75,94786930.53,53710513.67,688112,鼎阳科技,2021.0,397707385.06,2020.0,0.0,True
688112,2019-12-31,A,151334894.41,44091244.33,,688112,2019-12-31,2019,189549474.16,189549474.16,87027661.88,35428947.64,688112,鼎阳科技,2021.0,397707385.06,2020.0,1.0,False
688112,2018-12-31,A,108500808.41,36741792.16,,688112,2018-12-31,2018,154110085.68,154110085.68,75083302.17,28913901.38,688112,鼎阳科技,2021.0,397707385.06,2020.0,2.0,False
688113,2020-12-31,A,657016125.2,301381132.28,,688113,2020-12-31,2020,358488505.25,358488505.25,216014003.71,72569058.53,688113,联测科技,2021.0,373502264.24,2020.0,0.0,True
688113,2019-12-31,A,598186656.27,316819721.52,,688113,2019-12-31,2019,315834762.25,315834762.25,190425828.86,61599433.61,688113,联测科技,2021.0,373502264.24,2020.0,1.0,False
688113,2018-12-31,A,509517436.9,287097548.93,,688113,2018-12-31,2018,223416104.09,223416104.09,137039373.4,36484263.59,688113,联测科技,2021.0,373502264.24,2020.0,2.0,False
688114,2021-12-31,A,5943221758.65,1868535364.55,,688114,2021-12-31,2021,3928637070.2,3928637070.2,1318402343.77,475723752.69,688114,华大智造,2022.0,2911222301.98,2021.0,0.0,True
688114,2020-12-31,A,6052787353.07,2497123982.3,,688114,2020-12-31,2020,2779880265.41,2779880265.41,703702372.35,255584605.62,688114,华大智造,2022.0,2911222301.98,2021.0,1.0,False
688114,2019-12-31,A,5451541088.6,6950904403.46,,688114,2019-12-31,2019,1091311962.19,1091311962.19,525226215.36,-238915825.92,688114,华大智造,2022.0,2911222301.98,2021.0,2.0,False
688115,2021-12-31,A,371337769.1,43086169.33,,688115,2021-12-31,2021,222245139.46,222245139.46,59745467.62,66039432.18,688115,思林杰,2022.0,168250840.04,2021.0,0.0,True
688115,2020-12-31,A,309875278.43,117948016.23,,688115,2020-12-31,2020,188701597.6,188701597.6,41926111.1,62834301.55,688115,思林杰,2022.0,168250840.04,2021.0,1.0,False
688115,2019-12-31,A,151133179.24,27046166.22,,688115,2019-12-31,2019,118599612.44,118599612.44,28095050.53,29588463.47,688115,思林杰,2022.0,168250840.04,2021.0,2.0,False
688115,2018-12-31,A,125728547.13,53103567.07,,688115,2018-12-31,2018,121364703.03,121364703.03,27915369.21,45105304.56,688115,思林杰,2022.0,168250840.04,2021.0,3.0,False
688116,2018-12-31,A,850764111.18,207952912.0,,688116,2018-12-31,2018,327594935.63,327594935.63,195405971.03,67453067.13,688116,天奈科技,2019.0,471946419.45,2018.0,0.0,True
688116,2017-12-31,A,770118707.23,239563741.44,,688116,2017-12-31,2017,307956748.65,307956748.65,178275501.54,-14799704.61,688116,天奈科技,2019.0,471946419.45,2018.0,1.0,False
688116,2016-12-31,A,271318348.62,91720806.26,,688116,2016-12-31,2016,133806947.55,133806947.55,68139000.96,9751244.47,688116,天奈科技,2019.0,471946419.45,2018.0,2.0,False
