Stkcd,Subbgdt,Statrange,Stattype,Emptype,Number,code,Stattype_str,range_priority
688073,2022-09-23,B,3,30岁以下,263.0,688073,3,0
688073,2022-09-23,B,3,31-40岁,223.0,688073,3,0
688073,2022-09-23,B,3,41-50岁,36.0,688073,3,0
688073,2022-09-23,B,3,51岁以上,12.0,688073,3,0
688075,2021-11-08,B,0,总人数,551.0,688075,0,0
688075,2021-11-08,B,8,行政管理人员,57.0,688075,8,0
688075,2021-11-08,B,8,生产及辅助人员,315.0,688075,8,0
688075,2021-11-08,B,8,销售人员,58.0,688075,8,0
688075,2021-11-08,B,8,研发和技术人员,121.0,688075,8,0
688076,2021-05-10,B,0,总人数,908.0,688076,0,0
688076,2021-05-10,B,8,生产人员,532.0,688076,8,0
688076,2021-05-10,B,8,研发人员,167.0,688076,8,0
688076,2021-05-10,B,8,销售人员,11.0,688076,8,0
688076,2021-05-10,B,8,管理人员,36.0,688076,8,0
688076,2021-05-10,B,8,行政人员,146.0,688076,8,0
688076,2021-05-10,B,8,财务人员,16.0,688076,8,0
688076,2021-05-10,B,2,硕士及以上,53.0,688076,2,0
688076,2021-05-10,B,2,本科,274.0,688076,2,0
688076,2021-05-10,B,2,专科,211.0,688076,2,0
688076,2021-05-10,B,2,专科以下,370.0,688076,2,0
688076,2021-05-10,B,3,30岁以下,354.0,688076,3,0
688076,2021-05-10,B,3,31—40岁,301.0,688076,3,0
688076,2021-05-10,B,3,41—50岁,171.0,688076,3,0
688076,2021-05-10,B,3,51岁以上,82.0,688076,3,0
688077,2020-07-13,B,8,管理及其他人员,206.0,688077,8,0
688077,2020-07-13,B,8,销售人员,46.0,688077,8,0
688077,2020-07-13,B,8,包装人员,96.0,688077,8,0
688077,2020-07-13,B,8,生产人员,467.0,688077,8,0
688077,2020-07-13,B,8,技术及研发人员,141.0,688077,8,0
688077,2020-07-13,B,0,总人数,956.0,688077,0,0
688078,2019-12-18,B,8,技术人员,221.0,688078,8,0
688078,2019-12-18,B,8,研发人员,31.0,688078,8,0
688078,2019-12-18,B,8,综合管理人员,37.0,688078,8,0
688078,2019-12-18,B,8,营销人员,22.0,688078,8,0
688078,2019-12-18,B,2,硕士及以上,64.0,688078,2,0
688078,2019-12-18,B,2,本科,143.0,688078,2,0
688078,2019-12-18,B,2,专科,81.0,688078,2,0
688078,2019-12-18,B,2,专科以下,23.0,688078,2,0
688078,2019-12-18,B,3,30岁(含)以下,155.0,688078,3,0
688078,2019-12-18,B,3,30岁-45岁,131.0,688078,3,0
688078,2019-12-18,B,3,45岁(含)以上,25.0,688078,3,0
688078,2019-12-18,B,0,总人数,311.0,688078,0,0
688079,2021-02-19,B,8,管理人员,65.0,688079,8,0
688079,2021-02-19,B,8,生产人员,483.0,688079,8,0
688079,2021-02-19,B,8,销售人员,11.0,688079,8,0
688079,2021-02-19,B,8,研发人员,73.0,688079,8,0
688079,2021-02-19,B,0,总人数,632.0,688079,0,0
688080,2020-01-22,B,8,行政管理人员,15.0,688080,8,0
688080,2020-01-22,B,8,财务人员,10.0,688080,8,0
688080,2020-01-22,B,8,销售人员,68.0,688080,8,0
688080,2020-01-22,B,8,技术研发人员,128.0,688080,8,0
688080,2020-01-22,B,8,生产人员,59.0,688080,8,0
688080,2020-01-22,B,0,总人数,280.0,688080,0,0
688080,2020-01-22,B,2,博士,1.0,688080,2,0
688080,2020-01-22,B,2,硕士,27.0,688080,2,0
688080,2020-01-22,B,2,本科,160.0,688080,2,0
688080,2020-01-22,B,2,专科,42.0,688080,2,0
688080,2020-01-22,B,2,专科以下,50.0,688080,2,0
688080,2020-01-22,B,3,30岁以下,158.0,688080,3,0
688080,2020-01-22,B,3,31-40岁,103.0,688080,3,0
688080,2020-01-22,B,3,41-50岁,14.0,688080,3,0
688080,2020-01-22,B,3,51岁以上,5.0,688080,3,0
688081,2019-12-24,B,8,行政管理人员,81.0,688081,8,0
688081,2019-12-24,B,8,研发人员,185.0,688081,8,0
688081,2019-12-24,B,8,销售及技术支持人员,135.0,688081,8,0
688081,2019-12-24,B,8,生产人员,11.0,688081,8,0
688081,2019-12-24,B,0,总人数,412.0,688081,0,0
688082,2021-11-08,B,0,总人数,702.0,688082,0,0
688082,2021-11-08,B,8,管理人员,61.0,688082,8,0
688082,2021-11-08,B,8,市场销售人员,14.0,688082,8,0
688082,2021-11-08,B,8,售后服务人员,163.0,688082,8,0
688082,2021-11-08,B,8,生产人员,153.0,688082,8,0
688082,2021-11-08,B,8,财务人员,16.0,688082,8,0
688082,2021-11-08,B,8,技术研发人员,295.0,688082,8,0
688082,2021-11-08,B,2,硕士及硕士以上学历,124.0,688082,2,0
688082,2021-11-08,B,2,本科学历,287.0,688082,2,0
688082,2021-11-08,B,2,大专及大专以下学历,291.0,688082,2,0
688082,2021-11-08,B,3,50岁以上,15.0,688082,3,0
688082,2021-11-08,B,3,40-49岁,43.0,688082,3,0
688082,2021-11-08,B,3,30-39岁,241.0,688082,3,0
688082,2021-11-08,B,3,30岁以下,403.0,688082,3,0
688083,2021-03-02,B,8,管理及行政人员,54.0,688083,8,0
688083,2021-03-02,B,8,研发人员,406.0,688083,8,0
688083,2021-03-02,B,8,销售人员,322.0,688083,8,0
688083,2021-03-02,B,8,生产人员,4.0,688083,8,0
688083,2021-03-02,B,0,总人数,786.0,688083,0,0
688084,2022-11-29,B,8,管理人员,15.0,688084,8,0
688084,2022-11-29,B,8,研发人员,63.0,688084,8,0
688084,2022-11-29,B,8,生产人员,122.0,688084,8,0
688084,2022-11-29,B,8,销售人员,13.0,688084,8,0
688084,2022-11-29,B,8,财务人员,8.0,688084,8,0
688084,2022-11-29,B,8,行政及其他人员,32.0,688084,8,0
688084,2022-11-29,B,0,总人数,253.0,688084,0,0
688084,2022-11-29,B,2,硕士及以上,17.0,688084,2,0
688084,2022-11-29,B,2,本科,123.0,688084,2,0
688084,2022-11-29,B,2,专科,82.0,688084,2,0
688084,2022-11-29,B,2,其他,31.0,688084,2,0
688085,2020-03-26,B,2,硕士及以上,14.0,688085,2,0
688085,2020-03-26,B,2,大学本科,64.0,688085,2,0
688085,2020-03-26,B,2,大学专科,67.0,688085,2,0
688085,2020-03-26,B,2,大专以下,119.0,688085,2,0
688085,2020-03-26,B,8,生产人员,126.0,688085,8,0
688085,2020-03-26,B,8,销售人员,78.0,688085,8,0
688085,2020-03-26,B,8,技术人员,38.0,688085,8,0
688085,2020-03-26,B,8,管理人员,22.0,688085,8,0
688085,2020-03-26,B,0,总人数,264.0,688085,0,0
688086,2020-02-17,B,3,25岁以下,29.0,688086,3,0
688086,2020-02-17,B,3,45岁及以上,24.0,688086,3,0
688086,2020-02-17,B,2,博士,1.0,688086,2,0
688086,2020-02-17,B,2,硕士,7.0,688086,2,0
688086,2020-02-17,B,2,本科,92.0,688086,2,0
688086,2020-02-17,B,2,大专,50.0,688086,2,0
688086,2020-02-17,B,2,大专以下,56.0,688086,2,0
688086,2020-02-17,B,8,生产人员,43.0,688086,8,0
688086,2020-02-17,B,8,销售人员,44.0,688086,8,0
688086,2020-02-17,B,8,技术人员,65.0,688086,8,0
688086,2020-02-17,B,8,行政管理,54.0,688086,8,0
688086,2020-02-17,B,0,总人数,206.0,688086,0,0
688086,2020-02-17,B,3,25(含)-35岁,109.0,688086,3,0
688086,2020-02-17,B,3,35(含)-45岁,44.0,688086,3,0
688087,2021-06-28,B,8,研发人员,284.0,688087,8,0
688087,2021-06-28,B,8,管理人员,395.0,688087,8,0
688087,2021-06-28,B,8,销售人员,191.0,688087,8,0
688087,2021-06-28,B,8,生产人员,1904.0,688087,8,0
688087,2021-06-28,B,0,总人数,2774.0,688087,0,0
688087,2021-06-28,B,2,本科及以上,435.0,688087,2,0
688087,2021-06-28,B,2,大专,250.0,688087,2,0
688087,2021-06-28,B,2,大专以下,2089.0,688087,2,0
688089,2019-12-10,B,8,技术人员,77.0,688089,8,0
688089,2019-12-10,B,8,生产人员,165.0,688089,8,0
688089,2019-12-10,B,8,销售人员,16.0,688089,8,0
688089,2019-12-10,B,8,管理人员,94.0,688089,8,0
688089,2019-12-10,B,0,总人数,352.0,688089,0,0
688089,2019-12-10,B,2,博士,4.0,688089,2,0
688089,2019-12-10,B,2,硕士,26.0,688089,2,0
688089,2019-12-10,B,2,本科,82.0,688089,2,0
688089,2019-12-10,B,2,大专及以下,240.0,688089,2,0
688089,2019-12-10,B,3,30岁以下,66.0,688089,3,0
688089,2019-12-10,B,3,30岁-40岁,138.0,688089,3,0
688089,2019-12-10,B,3,40岁-50岁,115.0,688089,3,0
688089,2019-12-10,B,3,50岁以上,33.0,688089,3,0
688090,2020-02-05,B,8,生产人员,105.0,688090,8,0
688090,2020-02-05,B,8,采购人员,19.0,688090,8,0
688090,2020-02-05,B,8,行政管理人员,59.0,688090,8,0
688090,2020-02-05,B,8,研发人员,112.0,688090,8,0
688090,2020-02-05,B,8,设计人员,94.0,688090,8,0
688090,2020-02-05,B,8,财务人员,11.0,688090,8,0
688090,2020-02-05,B,0,总人数,481.0,688090,0,0
688090,2020-02-05,B,8,销售人员,81.0,688090,8,0
688091,2021-08-30,B,0,总人数,79.0,688091,0,0
688091,2021-08-30,B,8,管理及行政人员,17.0,688091,8,0
688091,2021-08-30,B,8,研发人员,35.0,688091,8,0
688091,2021-08-30,B,8,生产人员,17.0,688091,8,0
688091,2021-08-30,B,8,其他人员,10.0,688091,8,0
688091,2021-08-30,B,2,硕士及以上,10.0,688091,2,0
688091,2021-08-30,B,2,本科,42.0,688091,2,0
688091,2021-08-30,B,2,大专及以下,27.0,688091,2,0
688091,2021-08-30,B,3,30岁以下,29.0,688091,3,0
688091,2021-08-30,B,3,31-40岁,23.0,688091,3,0
688091,2021-08-30,B,3,41-50岁,14.0,688091,3,0
688091,2021-08-30,B,3,51岁以上,13.0,688091,3,0
688092,2021-03-10,B,8,销售人员,93.0,688092,8,0
688092,2021-03-10,B,8,研发人员,97.0,688092,8,0
688092,2021-03-10,B,8,生产人员,99.0,688092,8,0
688092,2021-03-10,B,0,总人数,314.0,688092,0,0
688092,2021-03-10,B,8,管理人员,25.0,688092,8,0
688093,2020-09-18,B,0,总人数,257.0,688093,0,0
688093,2020-09-18,B,8,管理人员,42.0,688093,8,0
688093,2020-09-18,B,8,研发人员,46.0,688093,8,0
688093,2020-09-18,B,8,生产人员,143.0,688093,8,0
688093,2020-09-18,B,8,销售人员,26.0,688093,8,0
688093,2020-09-18,B,2,博士,10.0,688093,2,0
688093,2020-09-18,B,2,硕士,23.0,688093,2,0
688093,2020-09-18,B,2,本科,38.0,688093,2,0
688093,2020-09-18,B,2,专科及以下,186.0,688093,2,0
688093,2020-09-18,B,3,30及30岁以下,106.0,688093,3,0
688093,2020-09-18,B,3,31岁至40岁,120.0,688093,3,0
688093,2020-09-18,B,3,41岁至50岁,23.0,688093,3,0
688093,2020-09-18,B,3,50岁以上,8.0,688093,3,0
688095,2020-08-28,B,0,总人数,450.0,688095,0,0
688095,2020-08-28,B,8,技术人员,214.0,688095,8,0
688095,2020-08-28,B,8,销售人员,153.0,688095,8,0
688095,2020-08-28,B,8,管理人员,83.0,688095,8,0
688095,2020-08-28,B,2,博士,1.0,688095,2,0
688095,2020-08-28,B,2,硕士,64.0,688095,2,0
688095,2020-08-28,B,2,本科,320.0,688095,2,0
688095,2020-08-28,B,2,专科及以下,65.0,688095,2,0
688096,2020-03-27,B,8,销售、采购人员,35.0,688096,8,0
688096,2020-03-27,B,8,研发、技术人员,162.0,688096,8,0
688096,2020-03-27,B,8,管理及其他人员,37.0,688096,8,0
688096,2020-03-27,B,0,总人数,234.0,688096,0,0
688097,2021-04-27,B,8,管理人员,310.0,688097,8,0
688097,2021-04-27,B,8,销售人员,1376.0,688097,8,0
688097,2021-04-27,B,8,技术研发人员,1487.0,688097,8,0
688097,2021-04-27,B,8,生产人员,981.0,688097,8,0
688097,2021-04-27,B,0,总人数,4154.0,688097,0,0
688097,2021-04-27,B,2,本科及以上,1542.0,688097,2,0
688097,2021-04-27,B,2,专科,2073.0,688097,2,0
688097,2021-04-27,B,2,专科以下,539.0,688097,2,0
688097,2021-04-27,B,3,30周岁及以下,2442.0,688097,3,0
688097,2021-04-27,B,3,31-40周岁,1464.0,688097,3,0
688097,2021-04-27,B,3,41-50周岁,190.0,688097,3,0
688097,2021-04-27,B,3,51周岁及以上,58.0,688097,3,0
688098,2019-10-16,B,8,生产人员,42.0,688098,8,0
688098,2019-10-16,B,8,销售人员,48.0,688098,8,0
688098,2019-10-16,B,8,技术人员,55.0,688098,8,0
688098,2019-10-16,B,8,管理人员,57.0,688098,8,0
688098,2019-10-16,B,0,总人数,290.0,688098,0,0
688098,2019-10-16,B,8,兰州项目部,88.0,688098,8,0
688098,2019-10-16,B,2,博士,4.0,688098,2,0
688098,2019-10-16,B,2,硕士,34.0,688098,2,0
688098,2019-10-16,B,2,本科,140.0,688098,2,0
688098,2019-10-16,B,2,大专,62.0,688098,2,0
688098,2019-10-16,B,2,大专以下,50.0,688098,2,0
688098,2019-10-16,B,3,30岁及以下,123.0,688098,3,0
688098,2019-10-16,B,3,31-40岁,105.0,688098,3,0
688098,2019-10-16,B,3,41-50岁,48.0,688098,3,0
688098,2019-10-16,B,3,51岁以上,14.0,688098,3,0
688099,2019-07-29,B,8,研发人员,619.0,688099,8,0
688099,2019-07-29,B,8,管理及其他人员,62.0,688099,8,0
688099,2019-07-29,B,8,运营人员,45.0,688099,8,0
688099,2019-07-29,B,8,销售人员,37.0,688099,8,0
688099,2019-07-29,B,0,总人数,763.0,688099,0,0
688100,2020-01-07,B,8,生产人员,160.0,688100,8,0
688100,2020-01-07,B,8,技术人员,337.0,688100,8,0
688100,2020-01-07,B,8,销售人员,129.0,688100,8,0
688100,2020-01-07,B,8,管理人员,59.0,688100,8,0
688100,2020-01-07,B,8,财务人员,20.0,688100,8,0
688100,2020-01-07,B,0,总人数,705.0,688100,0,0
688101,2019-11-06,B,8,管理人员,54.0,688101,8,0
688101,2019-11-06,B,8,销售人员,50.0,688101,8,0
688101,2019-11-06,B,8,研发与技术人员,221.0,688101,8,0
688101,2019-11-06,B,8,生产与运营人员,460.0,688101,8,0
688101,2019-11-06,B,8,其他,131.0,688101,8,0
688101,2019-11-06,B,0,总人数,916.0,688101,0,0
688101,2019-11-06,B,2,硕士及以上,21.0,688101,2,0
688101,2019-11-06,B,2,本科,229.0,688101,2,0
688101,2019-11-06,B,2,专科,211.0,688101,2,0
688101,2019-11-06,B,2,其他,455.0,688101,2,0
688101,2019-11-06,B,3,51岁及以上,108.0,688101,3,0
688101,2019-11-06,B,3,41-50岁,246.0,688101,3,0
688101,2019-11-06,B,3,31-40岁,348.0,688101,3,0
688101,2019-11-06,B,3,30岁及以下,214.0,688101,3,0
688102,2022-03-07,B,8,生产人员,820.0,688102,8,0
688102,2022-03-07,B,8,销售人员,43.0,688102,8,0
688102,2022-03-07,B,8,管理人员,109.0,688102,8,0
688102,2022-03-07,B,8,研发人员,72.0,688102,8,0
688102,2022-03-07,B,0,总人数,1044.0,688102,0,0
688102,2022-03-07,B,2,硕士及以上,42.0,688102,2,0
688102,2022-03-07,B,2,本科,161.0,688102,2,0
688102,2022-03-07,B,2,大专及以下,841.0,688102,2,0
688102,2022-03-07,B,3,30岁以下,338.0,688102,3,0
688102,2022-03-07,B,3,31至40岁,499.0,688102,3,0
688102,2022-03-07,B,3,41至50岁,138.0,688102,3,0
688102,2022-03-07,B,3,50岁以上,69.0,688102,3,0
688103,2021-08-31,B,0,总人数,763.0,688103,0,0
688103,2021-08-31,B,8,管理人员,39.0,688103,8,0
688103,2021-08-31,B,8,技术人员,160.0,688103,8,0
688103,2021-08-31,B,8,财务人员,13.0,688103,8,0
688103,2021-08-31,B,8,销售人员,39.0,688103,8,0
688103,2021-08-31,B,8,生产人员,336.0,688103,8,0
688103,2021-08-31,B,8,行政及其他人员,176.0,688103,8,0
688103,2021-08-31,B,2,硕士及以上,30.0,688103,2,0
688103,2021-08-31,B,2,大学本科,115.0,688103,2,0
688103,2021-08-31,B,2,大学专科,143.0,688103,2,0
688103,2021-08-31,B,2,大专以下,475.0,688103,2,0
688103,2021-08-31,B,3,30岁及以下,231.0,688103,3,0
688103,2021-08-31,B,3,31-40岁,330.0,688103,3,0
688103,2021-08-31,B,3,41-50岁,147.0,688103,3,0
688103,2021-08-31,B,3,51岁以上,54.0,688103,3,0
688105,2021-11-03,B,8,管理人员,120.0,688105,8,0
688105,2021-11-03,B,8,研发人员,436.0,688105,8,0
688105,2021-11-03,B,8,营销人员,615.0,688105,8,0
688105,2021-11-03,B,8,生产人员,216.0,688105,8,0
688105,2021-11-03,B,8,财务人员,22.0,688105,8,0
688105,2021-11-03,B,0,总人数,1409.0,688105,0,0
688105,2021-11-03,B,2,博士,23.0,688105,2,0
688105,2021-11-03,B,2,硕士,391.0,688105,2,0
688105,2021-11-03,B,2,本科,578.0,688105,2,0
688105,2021-11-03,B,2,大专,265.0,688105,2,0
688105,2021-11-03,B,2,中专及以下,152.0,688105,2,0
688105,2021-11-03,B,3,30岁及以下,902.0,688105,3,0
688105,2021-11-03,B,3,31-40岁,464.0,688105,3,0
688105,2021-11-03,B,3,41-50岁,37.0,688105,3,0
688105,2021-11-03,B,3,51岁及以上,6.0,688105,3,0
688106,2020-06-05,B,8,生产人员,272.0,688106,8,0
688106,2020-06-05,B,8,技术人员,266.0,688106,8,0
688106,2020-06-05,B,8,管理人员,124.0,688106,8,0
688106,2020-06-05,B,8,营销人员,162.0,688106,8,0
688106,2020-06-05,B,8,运输人员,346.0,688106,8,0
688106,2020-06-05,B,8,财务人员,69.0,688106,8,0
688106,2020-06-05,B,8,其他人员,33.0,688106,8,0
688106,2020-06-05,B,0,总人数,1272.0,688106,0,0
688106,2020-06-05,B,2,本科及以上学历,182.0,688106,2,0
688106,2020-06-05,B,2,大专以下学历,853.0,688106,2,0
688106,2020-06-05,B,3,51岁以上,178.0,688106,3,0
688106,2020-06-05,B,3,41-50岁,392.0,688106,3,0
688106,2020-06-05,B,3,31-40岁,453.0,688106,3,0
688106,2020-06-05,B,3,30岁以下,249.0,688106,3,0
688106,2020-06-05,B,2,大专学历,237.0,688106,2,0
688107,2021-11-03,B,2,大专及以下,8.0,688107,2,0
688107,2021-11-03,B,3,30岁及以下,97.0,688107,3,0
688107,2021-11-03,B,3,31岁至40岁,140.0,688107,3,0
688107,2021-11-03,B,3,41岁至50岁,52.0,688107,3,0
688107,2021-11-03,B,3,51岁及以上,8.0,688107,3,0
688107,2021-11-03,B,0,总人数,297.0,688107,0,0
688107,2021-11-03,B,8,研发及技术人员,249.0,688107,8,0
688107,2021-11-03,B,8,销售人员,20.0,688107,8,0
688107,2021-11-03,B,8,管理及综合人员,28.0,688107,8,0
688107,2021-11-03,B,2,博士研究生及以上,13.0,688107,2,0
688107,2021-11-03,B,2,硕士研究生,143.0,688107,2,0
688107,2021-11-03,B,2,大学本科,133.0,688107,2,0
688108,2019-10-18,B,8,生产部门,233.0,688108,8,0
688108,2019-10-18,B,8,研发部门,60.0,688108,8,0
688108,2019-10-18,B,8,管理部门,68.0,688108,8,0
688108,2019-10-18,B,8,销售部门,110.0,688108,8,0
688108,2019-10-18,B,0,总人数,471.0,688108,0,0
688108,2019-10-18,B,2,研究生及以上,37.0,688108,2,0
688108,2019-10-18,B,2,本科,208.0,688108,2,0
688108,2019-10-18,B,2,大专,149.0,688108,2,0
688108,2019-10-18,B,2,中专及其他,77.0,688108,2,0
688108,2019-10-18,B,3,30岁以下(含30岁),238.0,688108,3,0
688108,2019-10-18,B,3,30-40岁(含40岁),182.0,688108,3,0
688108,2019-10-18,B,3,40-50岁(含50岁),36.0,688108,3,0
688108,2019-10-18,B,3,50岁以上,15.0,688108,3,0
688109,2021-03-18,B,8,研发技术人员,394.0,688109,8,0
688109,2021-03-18,B,8,采购、销售人员,418.0,688109,8,0
688109,2021-03-18,B,8,管理和行政人员,77.0,688109,8,0
688109,2021-03-18,B,8,财务人员,15.0,688109,8,0
688109,2021-03-18,B,8,生产人员,17.0,688109,8,0
688109,2021-03-18,B,0,总人数,921.0,688109,0,0
688109,2021-03-18,B,2,硕士及以上,25.0,688109,2,0
688109,2021-03-18,B,2,本科,515.0,688109,2,0
688109,2021-03-18,B,2,大专,330.0,688109,2,0
688109,2021-03-18,B,2,高中、中专及以下,51.0,688109,2,0
688109,2021-03-18,B,3,41岁及以上,33.0,688109,3,0
688109,2021-03-18,B,3,31-40岁,265.0,688109,3,0
688109,2021-03-18,B,3,30岁及以下,623.0,688109,3,0
688110,2021-12-01,B,0,总人数,176.0,688110,0,0
688110,2021-12-01,B,8,研发与技术人员,75.0,688110,8,0
688110,2021-12-01,B,8,销售及市场人员,28.0,688110,8,0
688110,2021-12-01,B,8,管理及行政人员,38.0,688110,8,0
688110,2021-12-01,B,8,运营及支持人员,35.0,688110,8,0
688110,2021-12-01,B,2,硕士及以上,34.0,688110,2,0
688110,2021-12-01,B,2,本科,109.0,688110,2,0
688110,2021-12-01,B,2,大专及以下,33.0,688110,2,0
688110,2021-12-01,B,3,51岁以上,25.0,688110,3,0
688110,2021-12-01,B,3,41-50岁,61.0,688110,3,0
688110,2021-12-01,B,3,31-40岁,64.0,688110,3,0
688110,2021-12-01,B,3,30岁以下,26.0,688110,3,0
688111,2019-11-07,B,8,技术人员,1411.0,688111,8,0
688111,2019-11-07,B,8,销售人员,432.0,688111,8,0
688111,2019-11-07,B,8,行政管理人员,129.0,688111,8,0
688111,2019-11-07,B,0,合计,1972.0,688111,0,0
688112,2021-11-22,B,8,研发人员,113.0,688112,8,0
688112,2021-11-22,B,8,销售人员,50.0,688112,8,0
688112,2021-11-22,B,8,生产、制造人员,86.0,688112,8,0
688112,2021-11-22,B,8,管理人员,21.0,688112,8,0
688112,2021-11-22,B,2,硕士及以上,29.0,688112,2,0
688112,2021-11-22,B,2,本科,147.0,688112,2,0
688112,2021-11-22,B,2,大专,23.0,688112,2,0
688112,2021-11-22,B,2,高中及以下,71.0,688112,2,0
688112,2021-11-22,B,0,总人数,270.0,688112,0,0
688113,2021-04-22,B,8,管理人员,37.0,688113,8,0
688113,2021-04-22,B,8,生产人员,160.0,688113,8,0
688113,2021-04-22,B,8,研发人员,56.0,688113,8,0
688113,2021-04-22,B,8,销售人员,27.0,688113,8,0
688113,2021-04-22,B,0,总人数,280.0,688113,0,0
688113,2021-04-22,B,2,硕士及以上,7.0,688113,2,0
688113,2021-04-22,B,2,本科,70.0,688113,2,0
688113,2021-04-22,B,2,大专,83.0,688113,2,0
688113,2021-04-22,B,2,大专以下,120.0,688113,2,0
688113,2021-04-22,B,3,29岁(含)以下,85.0,688113,3,0
688113,2021-04-22,B,3,30-39岁(含),87.0,688113,3,0
688113,2021-04-22,B,3,40-49岁(含),38.0,688113,3,0
688113,2021-04-22,B,3,50岁(含)以上,70.0,688113,3,0
688114,2022-08-31,B,0,总人数,2050.0,688114,0,0
688114,2022-08-31,B,8,行政管理人员,289.0,688114,8,0
688114,2022-08-31,B,8,技术研发人员,710.0,688114,8,0
688114,2022-08-31,B,8,销售人员,529.0,688114,8,0
688114,2022-08-31,B,8,生产人员,522.0,688114,8,0
688114,2022-08-31,B,2,硕士及以上,760.0,688114,2,0
688114,2022-08-31,B,2,本科,989.0,688114,2,0
688114,2022-08-31,B,2,大专及以下,301.0,688114,2,0
688114,2022-08-31,B,3,50岁(含)以上,52.0,688114,3,0
688114,2022-08-31,B,3,40-49岁(含),134.0,688114,3,0
688114,2022-08-31,B,3,30-39岁(含),1119.0,688114,3,0
688114,2022-08-31,B,3,30岁以下,745.0,688114,3,0
688115,2022-03-03,B,2,硕士及以上,34.0,688115,2,0
688115,2022-03-03,B,2,本科,167.0,688115,2,0
688115,2022-03-03,B,2,大专,53.0,688115,2,0
688115,2022-03-03,B,2,大专以下,25.0,688115,2,0
688115,2022-03-03,B,0,总人数,279.0,688115,0,0
688115,2022-03-03,B,3,30岁及以下,116.0,688115,3,0
688115,2022-03-03,B,3,31-40岁,119.0,688115,3,0
688115,2022-03-03,B,3,41-50岁,39.0,688115,3,0
688115,2022-03-03,B,3,51岁及以上,5.0,688115,3,0
688115,2022-03-03,B,8,生产人员,47.0,688115,8,0
688115,2022-03-03,B,8,销售人员,17.0,688115,8,0
688115,2022-03-03,B,8,研发人员,151.0,688115,8,0
688115,2022-03-03,B,8,行政管理人员,64.0,688115,8,0
688116,2019-09-16,B,8,研发技术人员,41.0,688116,8,0
688116,2019-09-16,B,8,销售人员,16.0,688116,8,0
688116,2019-09-16,B,8,生产人员,102.0,688116,8,0
688116,2019-09-16,B,8,管理及其他人员,49.0,688116,8,0
688116,2019-09-16,B,0,总人数,208.0,688116,0,0
688116,2019-09-16,B,2,博士,5.0,688116,2,0
688116,2019-09-16,B,2,硕士,20.0,688116,2,0
688116,2019-09-16,B,2,本科,51.0,688116,2,0
688116,2019-09-16,B,2,大专,65.0,688116,2,0
688116,2019-09-16,B,2,大专以下,67.0,688116,2,0
688116,2019-09-16,B,3,30岁以下,90.0,688116,3,0
688116,2019-09-16,B,3,31-40岁,83.0,688116,3,0
688116,2019-09-16,B,3,41-50岁,25.0,688116,3,0
688116,2019-09-16,B,3,51岁以上,10.0,688116,3,0
688117,2021-05-24,B,8,行政管理人员,199.0,688117,8,0
